NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
Ottimo in centro,IT,Italy,41.91485886,12.46358674,Private room,2,1,1,1,$80.00 
4BROS Wonderful Apt by the City Center/2,IT,Italy,41.91290057,12.45426639,Entire home/apt,4,1,1,2,$89.00 
Bright Studio 5 mins to Colosseum,IT,Italy,41.89662774,12.48950412,Entire home/apt,2,1,1,1,$74.00 
Large/comfortable/sunny double room near Termini,IT,Italy,41.89843159,12.5040698,Private room,2,1,1,1,$70.00 
Alex e Cris Apartment Fabrizio the Vatican City,IT,Italy,41.91053112,12.45285785,Entire home/apt,5,1,1,2,$82.00 
2 Camera singola a Piazza Barberini,IT,Italy,41.90187707,12.4860792,Private room,1,2,1,1,$32.00 
MAISON MONTE GIORDANO QUATRIEME,IT,Italy,41.89879119,12.46754221,Private room,2,1,1,1,$75.00 
Campo de Fiori Amazing Terrace,IT,Italy,41.89772541,12.46785212,Entire home/apt,4,1,2,3,$200.00 
charming and artsy private room,IT,Italy,41.88604867,12.46692478,Private room,2,1,1,1,$68.00 
Sunflower Home super central and peacefull,IT,Italy,41.8926177,12.46283562,Entire home/apt,4,1,2,2,$100.00 
Nel cuore di Roma,IT,Italy,41.90052187,12.48270938,Private room,2,1,1,1,$150.00 
Rome Tempio,IT,Italy,41.89178906,12.47814137,Entire home/apt,4,1,2,2,$109.00 
roma  hostel^ Two world^,IT,Italy,41.89471595,12.50271132,Private room,2,1,1,2,$39.00 
China room,IT,Italy,41.89143182,12.51201411,Private room,3,1,1,1,$40.00 
St. Peter' Six Rooms & Suites #2,IT,Italy,41.90193266,12.46210349,Private room,2,1,1,1,$160.00 
Elegant room in Veneto street,IT,Italy,41.90832574,12.48877251,Private room,2,1,1,1,$50.00 
Granny's House Colosseum,IT,Italy,41.88997819,12.50458513,Entire home/apt,7,2,2,5,$109.00 
Miru's House,IT,Italy,41.87877148,12.47415143,Entire home/apt,2,1,1,1,$55.00 
Penthouse in heart Rome terrace breathtaking views,IT,Italy,41.88745049,12.47413442,Entire home/apt,3,1,0,3,$145.00 
Deluxe Double Room,IT,Italy,41.90880601,12.45609136,Private room,2,1,1,1,$120.00 
The house of Soul 2,IT,Italy,41.89774161,12.47111141,Entire home/apt,4,1,1,1,$65.00 
Cool Flat in Trastevere!,IT,Italy,41.89215451,12.46953264,Private room,2,1,1,1,$120.00 
Manieri Private Accommodations - Golden Room,IT,Italy,41.90504863,12.48444967,Private room,2,1,1,1,$145.00 
"Luxury Rooms in the heart of Rome, Red Room",IT,Italy,41.91069069,12.46981166,Private room,2,1,1,1,$65.00 
Rione Apartment â™¥Romeâ™¥ Airco Speed WiFi Lift Metro,IT,Italy,41.88905903,12.51433349,Entire home/apt,5,2,2,3,$72.00 
B&B Angeli in Roma 4 Double o Twin,IT,Italy,41.87852865,12.49005627,Private room,8,,1,,$100.00 
Luxury apartment in the city center,IT,Italy,41.91063715,12.47651296,Entire home/apt,4,1,2,2,$200.00 
SUITE TREVI,IT,Italy,41.89838337,12.48193672,Entire home/apt,2,1,0,1,$80.00 
Small Room 5 min from Piazza Navona,IT,Italy,41.89989968,12.47090276,Private room,2,1,1,1,$63.00 
CATONE VATICAN ROOM (Matrimoniale),IT,Italy,41.90659371,12.45843359,Private room,2,1,1,2,$32.00 
Casa Vittoria,IT,Italy,41.89439103,12.50596587,Entire home/apt,4,1,2,2,$87.00 
"Beautiful room, private bathroom",IT,Italy,41.89733097,12.4708088,Private room,2,1,1,1,$80.00 
Casa Livius in the historical centre of Rome,IT,Italy,41.89605479,12.47836912,Entire home/apt,4,1,1,2,$116.00 
Cosimato Rome Trastevere Home,IT,Italy,41.88865967,12.46913731,Entire home/apt,5,1,2,3,$169.00 
LOVELY NEW OPEN SPACE NAVONA SQUARE,IT,Italy,41.9008385,12.47119983,Entire home/apt,3,1,0,2,$100.00 
Tripla letti singoli confortevole,IT,Italy,41.90365308,12.50556807,Private room,3,1,1,3,$70.00 
Caracalla Exclusive Property N. 2,IT,Italy,41.87929664,12.49821168,Entire home/apt,4,1,1,2,$80.00 
B&B ROMA RONDO' near Colosseum private bath + wifi,IT,Italy,41.89153171,12.50834081,Private room,2,1,1,2,$72.00 
"Beautiful apartment, all services, private parking",IT,Italy,41.91446188,12.45056671,Entire home/apt,6,2,2,4,$85.00 
VATICAN-LILLA APARTMENT,IT,Italy,41.905325,12.44284996,Entire home/apt,8,2,3,4,$150.00 
Settembre95,IT,Italy,41.90900147,12.49985652,Private room,3,1,1,2,$75.00 
THE COLOSSEUM'S VIEW,IT,Italy,41.89084139,12.49643451,Entire home/apt,4,1.5,1,1,$75.00 
TriDomus,IT,Italy,41.8915784,12.50010351,Entire home/apt,5,1,1,2,$143.00 
Room San  Pietro  -  TERMINI,IT,Italy,41.89410372,12.50884891,Private room,2,1,1,1,$23.00 
CasaFrK - elegance & tranquility,IT,Italy,41.91105107,12.46792724,Entire home/apt,4,1,1,2,$95.00 
Your home in the heart of Rome,IT,Italy,41.89635904,12.47322789,Entire home/apt,6,2,3,6,$290.00 
Villa Vaticana camera 2,IT,Italy,41.90789574,12.45297069,Private room,2,1,1,1,$75.00 
Trastevere's Family House,IT,Italy,41.88761252,12.46894506,Entire home/apt,6,1,2,3,$68.00 
"Rome center, Matisse B&B",IT,Italy,41.90147934,12.49342627,Private room,2,1,1,1,$88.00 
"Vatican holiday, 4 a stroll downtown",IT,Italy,41.9051839,12.44465144,Entire home/apt,4,1,2,3,$77.00 
V- A two blocks of the Coliseum,IT,Italy,41.88928492,12.49467529,Private room,3,1,1,3,$85.00 
Luxury Flat in Via del Corso.,IT,Italy,41.90880813,12.4772653,Private room,3,1,1,1,$130.00 
B&B Vietitaly (Colosseum),IT,Italy,41.89324584,12.50538009,Private room,2,1,1,1,$45.00 
Appartamento in Roma centro (Vatican-Saint Peter),IT,Italy,41.91003002,12.45592959,Entire home/apt,4,1,1,2,$72.00 
Queen size bedroom,IT,Italy,41.88965209,12.50816953,Private room,2,1,1,1,$45.00 
VIA CIMARRA LUXURY SUITES - RAINBOW,IT,Italy,41.89615864,12.4928408,Private room,2,1,1,1,$99.00 
TRASTEVERE HOLIDAY 2 :),IT,Italy,41.88725607,12.47291245,Entire home/apt,4,1,1,3,$60.00 
Florian Rooms Guest house,IT,Italy,41.90475093,12.50393444,Private room,4,1,1,4,$145.00 
Suites at the Steps: Super Central Super Top!,IT,Italy,41.90533879,12.49044177,Entire home/apt,6,3,3,3,$235.00 
Nel cuore di Roma al Colosseo,IT,Italy,41.89205828,12.49748255,Entire home/apt,5,1,2,5,$110.00 
Double Room 4 near by Termini Central Station,IT,Italy,41.89460003,12.50558326,Private room,2,1,1,1,$50.00 
Strawberry Fields Forever,IT,Italy,41.91026809,12.4553627,Private room,2,1,1,1,$80.00 
Quiet apartment in the Vatican area,IT,Italy,41.9096551,12.44545361,Entire home/apt,4,2,2,3,$79.00 
roma hostel^1 world^,IT,Italy,41.89307281,12.5027369,Private room,1,1,1,1,$29.00 
THE ROMAN EMPIRE,IT,Italy,41.89086499,12.49487844,Entire home/apt,4,1,1,1,$65.00 
"WALK Everywher, No transport needed",IT,Italy,41.89861959,12.50232049,Private room,3,1,1,3,$49.00 
charming room with Colosseo view  ,IT,Italy,41.88852015,12.49900135,Private room,1,1,1,1,$70.00 
,IT,Italy,41.90642388,12.48691922,Entire home/apt,5,2,2,3,$109.00 
Hip design-loft in Rione Monti,IT,Italy,41.89693748,12.49678622,Entire home/apt,4,1,2,2,$69.00 
"Colosseo, charming and colourful!",IT,Italy,41.89107845,12.49967108,Entire home/apt,4,1,1,2,$90.00 
Charming spacious Central Rome flat,IT,Italy,41.88379163,12.49972217,Entire home/apt,4,1,1,1,$77.00 
"Heart of Monti, 2 bedroom apt",IT,Italy,41.89673907,12.49334006,Entire home/apt,4,1,2,2,$75.00 
"OM2Rome, love for hospitality",IT,Italy,41.90476221,12.4700836,Private room,2,1,1,2,$80.00 
B&B suite all'Aracoeli ,IT,Italy,41.89463364,12.48045645,Private room,3,1,1,2,$150.00 
"""Su al Celio""(Colosseo) 2 arancione",IT,Italy,41.88940458,12.49591214,Private room,1,1,1,1,$50.00 
Augusta la terrazza sui tetti di Campo de Fiori,IT,Italy,41.8937198,12.47211502,Entire home/apt,4,1,1,1,$100.00 
flora holiday home Rome,IT,Italy,41.91322302,12.45676882,Entire home/apt,4,1,1,2,$74.00 
Luxury Suite For a Luxury Stay,IT,Italy,41.90559324,12.50001802,Entire home/apt,4,1,1,3,$71.00 
VATICAN MUSEUM APARTMENT,IT,Italy,41.90808987,12.45388543,Entire home/apt,4,1,1,2,$41.00 
Cozy Apartment Spanish Steps,IT,Italy,41.90346431,12.48680284,Entire home/apt,8,1,2,4,$300.00 
Centro Storico Colosseo Rione Monti,IT,Italy,41.89519722,12.49071196,Entire home/apt,4,1,1,2,$60.00 
Casetta in centro a Trastevere,IT,Italy,41.88861501,12.47192421,Entire home/apt,3,1,0,2,$53.00 
BUONARROTI HOME Triple room,IT,Italy,41.89667728,12.50214574,Private room,3,1,1,3,$125.00 
Splendid Modern in Trastevere,IT,Italy,41.88815286,12.47063782,Entire home/apt,3,1,1,2,$70.00 
Bramante elegant penthouse: Up to 6,IT,Italy,41.90086531,12.47152847,Entire home/apt,6,2,2,3,$285.00 
Trastevere Terrace Suites,IT,Italy,41.88843366,12.47220324,Private room,2,1,1,1,$180.00 
guesthouse vicino stazione termini,IT,Italy,41.90311699,12.50472699,Private room,2,1,1,2,$58.00 
Casa Vacanze Santa Cruz,IT,Italy,41.89002756,12.51262971,Entire home/apt,5,1,2,3,$69.00 
"CASETTA DEL FICO 6, NAVONA WIFI, TO DISCOVER ROME!",IT,Italy,41.8989437,12.46944978,Entire home/apt,2,1,1,1,$88.00 
White apartment in Trastevere,IT,Italy,41.89073973,12.46724482,Entire home/apt,4,2,2,3,$210.00 
Vatican lodge 3 Piazza cavour,IT,Italy,41.90645764,12.47041379,Entire home/apt,12,3,3,3,$100.00 
Chicca Trasteverina - Lovely Apartment,IT,Italy,41.88713871,12.4715181,Entire home/apt,4,1,1,2,$80.00 
The Terrace - Holiday Home,IT,Italy,41.91240909,12.45506172,Entire home/apt,4,1,0,3,$90.00 
In the pulsing heart of Ancient Rome,IT,Italy,41.90303439,12.47529282,Entire home/apt,4,1,1,2,$75.00 
Spacious apt in Rome San Giovanni,IT,Italy,41.88852162,12.5074849,Entire home/apt,9,2,2,6,$95.00 
A Modern 1 Bedroom Flat in Trevi,IT,Italy,41.90243576,12.49492689,Entire home/apt,4,1,1,2,$95.00 
Trastevere under the moonlight,IT,Italy,41.88772634,12.47032813,Entire home/apt,4,1,2,3,$120.00 
Rome Togheter_Twist and Shout,IT,Italy,41.91003075,12.45330535,Private room,2,1,1,2,$70.00 
Bye Bye tiny rooms in Navona Square - 2 bed 2 bath,IT,Italy,41.90036568,12.47200029,Entire home/apt,4,2,2,2,$200.00 
Stylish apartment in central Rome,IT,Italy,41.90033207,12.46647346,Entire home/apt,3,1,2,2,$77.00 
Nice Double Room near St. Peter's Square,IT,Italy,41.90621669,12.46092942,Private room,2,1,1,1,$42.00 
Per Me Suite,IT,Italy,41.8962317,12.46822715,Entire home/apt,3,1,1,1,$139.00 
home vatican museums,IT,Italy,41.91264913,12.45005344,Entire home/apt,6,2,3,6,$120.00 
Termini Accom2 matrimoniale bagno esterno priv2pax,IT,Italy,41.90216222,12.50504142,Private room,2,1,1,2,$42.00 
Prati Vatican Apartment,IT,Italy,41.90893947,12.44680002,Entire home/apt,6,2,2,3,$150.00 
Barberini Luxury Red Suite at Spanish Steps,IT,Italy,41.90342127,12.49147433,Private room,2,1,1,1,$130.00 
Spacious room in the heart of Rome,IT,Italy,41.89710942,12.47148967,Private room,3,1,1,2,$60.00 
"RoseDomus Vatican Museum, Prati",IT,Italy,41.90666825,12.45142715,Entire home/apt,4,1,1,2,$70.00 
"Rome's historic center, Via Giulia: The Art House",IT,Italy,41.89927799,12.46541199,Entire home/apt,7,2,2,5,$102.00 
Ancient Trastevere rooms: THE LOFT,IT,Italy,41.8947345,12.46543686,Private room,4,1,1,2,$90.00 
"Apartment Trevi Fountain, Arcione",IT,Italy,41.9028129,12.48630767,Entire home/apt,6,1,1,3,$88.00 
Boutique Domus Trastevere Vascellari Bright Sunny,IT,Italy,41.88887878,12.47656316,Entire home/apt,8,1,3,3,$147.00 
SetteA - Double Room 2,IT,Italy,41.90654916,12.4943825,Private room,2,1,1,1,$76.00 
La Maison de Kappa,IT,Italy,41.89213479,12.46854141,Entire home/apt,6,1,2,3,$90.00 
Centralissima stanza privata a Roma,IT,Italy,41.90516719,12.46157294,Private room,2,1,1,1,$70.00 
*Rome CAMPO de FIORI Lovely Studio*,IT,Italy,41.89602776,12.47174266,Entire home/apt,2,1,1,1,$68.00 
Private flat very close to Vaticano,IT,Italy,41.90656541,12.45844556,Entire home/apt,6,2,2,4,$150.00 
Your Home just in the heart of Rome,IT,Italy,41.88988105,12.47446305,Entire home/apt,5,1,1,3,$95.00 
Old roman apartment in Trastevere,IT,Italy,41.89033961,12.4705241,Entire home/apt,6,1,3,8,$90.00 
Palazzo Massimo Charming Apartment,IT,Italy,41.89579818,12.47390538,Entire home/apt,4,1,1,3,$105.00 
Suite Banchi Vecchi,IT,Italy,41.89719571,12.46631744,Entire home/apt,4,2,1,2,$199.00 
8 mins walk to the spanish steps!!!,IT,Italy,41.90586879,12.47149857,Entire home/apt,6,2,2,2,$220.00 
CancelleriaDieci_Comfort,IT,Italy,41.89688726,12.47242088,Private room,2,1,1,1,$450.00 
"Domus Enea, Vatican, City Center",IT,Italy,41.91463436,12.45656331,Entire home/apt,5,1,2,5,$55.00 
Center of  Rome - Domus Aureliana,IT,Italy,41.90979421,12.49998521,Entire home/apt,6,2,3,6,$160.00 
Macao Rooms-Double private bathroom,IT,Italy,41.90674979,12.49966084,Private room,2,1,1,1,$120.00 
Brightfully Garibaldi,IT,Italy,41.89103181,12.46622171,Entire home/apt,2,1,1,1,$69.00 
CoraÃ§Ã£o de ROMA ::: Heart of ROME,IT,Italy,41.90193488,12.50562596,Private room,2,1,1,2,$50.00 
Cappellari Charme Apartment,IT,Italy,41.89599032,12.47056083,Entire home/apt,6,1,2,3,$140.00 
La Domus Leonina al 7,IT,Italy,41.89570826,12.49104959,Entire home/apt,2,1,1,1,$127.00 
Stanza privata in centro,IT,Italy,41.91565877,12.46161039,Private room,3,1,1,2,$140.00 
Quadruple comfortable room private,IT,Italy,41.90237149,12.49305591,Private room,4,1,1,4,$155.00 
"""Room Liana"" Esclusive B&B Vatican",IT,Italy,41.91347771,12.4699436,Private room,2,1,1,1,$130.00 
Loft Alibert - Charming apartment in Rome's heart!,IT,Italy,41.89515763,12.46240392,Entire home/apt,4,2,2,2,$149.00 
House Loft Rome: 2 Apartments in Trastevere!,IT,Italy,41.88977462,12.47150926,Entire home/apt,8,2,2,4,$280.00 
Vaticano Central Rooms,IT,Italy,41.90804448,12.46133207,Private room,2,1,4,1,$45.00 
House Rasella With Pool,IT,Italy,41.90225721,12.48788423,Entire home/apt,6,2,2,3,$450.00 
Green Apartments Rome NÂ°4,IT,Italy,41.88966899,12.50171371,Entire home/apt,4,1,1,1,$110.00 
Luxury Apt in TRASTEVERE [up to 4],IT,Italy,41.88961257,12.4693305,Entire home/apt,4,1,1,2,$80.00 
Castellani a San Pietro b&b,IT,Italy,41.90647924,12.4575022,Entire home/apt,2,3,3,3,$109.00 
Lovely apartment next St. Peter,IT,Italy,41.91290779,12.44958905,Entire home/apt,4,1,2,3,$90.00 
GLBT VIOLA APT COLISEUM TERMINI ST.,IT,Italy,41.89236548,12.51087778,Entire home/apt,2,1,0,1,$60.00 
Nene House By the Vatican NEW,IT,Italy,41.90800794,12.46713872,Entire home/apt,6,2,3,3,$171.00 
Three beds cozy room near Termini,IT,Italy,41.8934713,12.50904865,Private room,3,1,1,3,$55.00 
Colosseum Boutique Appartment,IT,Italy,41.88497306,12.49961027,Entire home/apt,2,1,1,1,$80.00 
appartamento zona Vaticano,IT,Italy,41.91417047,12.45827793,Entire home/apt,4,1,1,2,$65.00 
St.Peter Domus- Big & all inclusive,IT,Italy,41.90729541,12.46824361,Entire home/apt,9,2,3,7,$120.00 
Lovely Double Room in B&B RELAX Rome City Center,IT,Italy,41.90569721,12.50133664,Private room,2,1,1,1,$77.00 
Vatican Luxury Apartment,IT,Italy,41.90955132,12.46719608,Entire home/apt,4,1,1,3,$69.00 
Lovely accommodation with terrace in St.Peter.,IT,Italy,41.90797064,12.45059566,Entire home/apt,2,1,1,1,$55.00 
beautiful flat in a center,IT,Italy,41.90972237,12.49946631,Private room,2,1,1,1,$22.00 
,IT,Italy,41.91426475,12.45735159,Private room,2,1,1,1,$65.00 
Epoch Rome Guest House 2,IT,Italy,41.89811455,12.50330729,Private room,2,1,1,2,$72.00 
attico a San Giovanni,IT,Italy,41.88818457,12.51119212,Entire home/apt,4,1,1,2,$56.00 
Bella stanza gialla BBQueen,IT,Italy,41.90596241,12.49976238,Private room,2,1,1,1,$80.00 
"SUITE MONTI, Colosseo-Rione Monti",IT,Italy,41.89297556,12.48932956,Entire home/apt,3,1,1,1,$85.00 
La tua casa in centro a Roma,IT,Italy,41.90278286,12.50585715,Entire home/apt,4,1,2,4,$130.00 
Hotel Cristina - Camera Tripla ( 3 persone ),IT,Italy,41.9031484,12.50523913,Private room,3,1,1,3,$38.00 
Appartamento Roma Centro zona Vaticano,IT,Italy,41.91609232,12.45284031,Entire home/apt,10,5,5,6,$130.00 
Dolce Vita II Apartment near Spanish Steps & Trevi,IT,Italy,41.90509599,12.48643338,Entire home/apt,4,1,1,2,$82.00 
The bookshelf,IT,Italy,41.88886982,12.47546918,Entire home/apt,5,2,1,3,$120.00 
"Liber, Friendly Rentals",IT,Italy,41.90713538,12.46859823,Entire home/apt,4,1,0,1,$90.00 
Inncentral  Roma Termini,IT,Italy,41.89362421,12.50631364,Private room,2,1,1,2,$35.00 
"Amour, Friendly Rentals",IT,Italy,41.88764143,12.5083609,Entire home/apt,4,1,1,1,$75.00 
Cristina Rooms - Camera Doppia ( 2 persone ),IT,Italy,41.90408971,12.50574185,Private room,2,1,1,2,$57.00 
Graziosa Camera Matrimoniale St. Peter,IT,Italy,41.90627277,12.4598644,Private room,2,2,1,1,$42.00 
Trastevere - Cedro 2 Terrace Apartment (2 Bedroom),IT,Italy,41.89091876,12.46780636,Entire home/apt,4,1,2,4,$80.00 
Cristina Rooms - Camera Tripla ( 3 persone ),IT,Italy,41.90292932,12.50672638,Private room,3,1,1,3,$46.00 
Cristina Rooms - Familiare ( 5 persone ),IT,Italy,41.90462565,12.50508965,Private room,5,1,1,5,$53.00 
Modern DOLCE VITA I Apartment near Trevi Fountain,IT,Italy,41.90379265,12.4864054,Entire home/apt,8,2,2,5,$152.00 
Flatinrome Trastevere6 - Free WiFi,IT,Italy,41.88883329,12.47161133,Entire home/apt,14,3,4,12,$260.00 
Private Room @Rome Centre Sebastian Guesthouse,IT,Italy,41.89689946,12.50339887,Private room,4,1,1,4,$49.00 
Casa Maya - Vatican & St Peter's,IT,Italy,41.90636977,12.4496288,Entire home/apt,4,1,1,2,$100.00 
campo de fiori  cozy room 3,IT,Italy,41.89424882,12.47391496,Private room,2,1,1,1,$139.00 
family house Rome center,IT,Italy,41.89361293,12.51187878,Entire home/apt,4,1,2,4,$65.00 
spacious and light  central room,IT,Italy,41.90257444,12.50394716,Private room,2,1,1,1,$39.00 
Delightful cottage in Rome,IT,Italy,41.89430766,12.48678747,Entire home/apt,2,1,1,1,$80.00 
Sant'Angelo luxury apartment,IT,Italy,41.90134868,12.46650401,Entire home/apt,2,1,1,1,$70.00 
Blue Inn Luxury Suites,IT,Italy,41.90620136,12.49403692,Private room,4,1,1,4,$190.00 
Elegant in via Veneto fast wifi 1bed 1 bath,IT,Italy,41.90811183,12.48825644,Entire home/apt,4,1,1,2,$120.00 
Apartment Pantheon/ Piazza Navona,IT,Italy,41.89873712,12.47641188,Entire home/apt,2,1,1,1,$120.00 
Piazza di Spagna Luxury Apartment,IT,Italy,41.90630503,12.48324276,Entire home/apt,3,1,1,2,$140.00 
GHITO AL COLOSSEO,IT,Italy,41.88977178,12.49540277,Entire home/apt,4,1,0,2,$110.00 
Campo de Fiori Wonderful Home,IT,Italy,41.89587333,12.472402,Entire home/apt,4,1,1,2,$50.00 
Quadruple room shared bathroom,IT,Italy,41.9021938,12.49253382,Private room,4,0,1,4,$140.00 
Colosseum beautiful bedroom in design apartment,IT,Italy,41.89581109,12.49226067,Private room,2,1,1,1,$70.00 
Garden in Rome historical center  ,IT,Italy,41.87558184,12.48726073,Entire home/apt,2,1,1,1,$80.00 
"Double in B&B centre Rome, Vatican",IT,Italy,41.90726445,12.45435025,Private room,3,1,1,2,$75.00 
Cute apartment  near Colosseum,IT,Italy,41.89495585,12.492827,Entire home/apt,4,1,1,2,$90.00 
Casa Allegra - Happy House Trastevere,IT,Italy,41.88431975,12.46616669,Private room,2,1,1,1,$45.00 
central quiet house,IT,Italy,41.90414192,12.48649265,Entire home/apt,2,1,1,1,$55.00 
Pantheon Maddalena Luxury,IT,Italy,41.90120357,12.47476819,Entire home/apt,5,2,2,2,$140.00 
Double with outside bathroom,IT,Italy,41.89883742,12.50559807,Private room,2,0,1,2,$30.00 
Easy In Rome Navona 1,IT,Italy,41.90135474,12.47380692,Entire home/apt,4,1,1,2,$150.00 
Carpe diem apartament,IT,Italy,41.89182122,12.49336214,Entire home/apt,5,1,1,3,$60.00 
RESPIGHI Guest House,IT,Italy,41.90123439,12.49422903,Entire home/apt,7,2,4,4,$130.00 
MAZZINI 144,IT,Italy,41.91707152,12.45615542,Entire home/apt,8,3,3,3,$100.00 
True Colors by the Vatican - Sivori,IT,Italy,41.90415611,12.44693537,Entire home/apt,7,2,3,4,$80.00 
Amazing design apartment in the heart of Rome,IT,Italy,41.90304586,12.47426003,Entire home/apt,4,2,2,2,$218.00 
Flatinrome Trastevere 9 - Free WiFi,IT,Italy,41.8887955,12.47710372,Entire home/apt,4,1,1,1,$79.00 
La Domus Leonina,IT,Italy,41.89382,12.49137325,Entire home/apt,4,1,1,4,$157.00 
"Artist, Friendly Rentals",IT,Italy,41.88732996,12.47374,Entire home/apt,4,1,0,1,$90.00 
splendido attico luminosissimo,IT,Italy,41.88838516,12.47204857,Entire home/apt,5,1,2,4,$90.00 
Luxury Dreams Sistina,IT,Italy,41.90576592,12.48568389,Entire home/apt,6,2,2,6,$150.00 
Rome@Home146 - Monti Top Choice!!,IT,Italy,41.89697539,12.49491482,Entire home/apt,2,1,1,1,$84.00 
Cristina Rooms - Matrimoniale ( 2 persone ),IT,Italy,41.90247253,12.50688959,Private room,2,1,1,2,$42.00 
B&B,IT,Italy,41.90354089,12.50630249,Entire home/apt,10,2,3,10,$190.00 
Il Grottino,IT,Italy,41.87849079,12.48555178,Entire home/apt,4,1,1,2,$80.00 
Stanza per voi a pochi passi dal Colosseo,IT,Italy,41.89491738,12.49531091,Private room,2,1,1,1,$80.00 
Maison Nazionale Luxury,IT,Italy,41.90167495,12.49340764,Entire home/apt,4,2,1,4,$96.00 
NEW VATICAN TOP FLOOR APARTMENT PANORAMIC TERRACE,IT,Italy,41.91394406,12.45981849,Entire home/apt,5,1,1,3,$60.00 
Vittorio Emanuele Bright 2BR Apartment with WIFI,IT,Italy,41.89494777,12.50229994,Entire home/apt,6,2,2,3,$99.00 
Musei Vaticani a 3 minuti.,IT,Italy,41.90786792,12.45027169,Entire home/apt,4,1,2,4,$49.00 
Romantic Apartament Piazza di Spagna,IT,Italy,41.91036045,12.4786214,Entire home/apt,6,1,2,3,$70.00 
B&B fantÃ¡stico 5 minutos Coliseu,IT,Italy,41.88627153,12.49556315,Private room,5,2,1,4,$85.00 
Romantic cosy flat Coliseum center,IT,Italy,41.88855987,12.50148386,Entire home/apt,3,1,1,3,$80.00 
"Top floor, 360Â° view over history",IT,Italy,41.90089756,12.4791432,Entire home/apt,4,1,1,2,$175.00 
Vatican Stylish apartment,IT,Italy,41.90925493,12.44615837,Entire home/apt,4,1,1,2,$80.00 
Private Room at Colosseo,IT,Italy,41.89186558,12.49989765,Private room,3,1,1,2,$33.00 
Apartment with terrace,IT,Italy,41.89704533,12.47012244,Entire home/apt,2,1,1,1,$40.00 
Lussuoso monolocale per 2 ospiti,IT,Italy,41.87492347,12.48712461,Entire home/apt,2,1,1,1,$40.00 
Affascinate Roma Trastevere (centro,IT,Italy,41.88909126,12.46819718,Entire home/apt,2,1,1,1,$74.00 
Picturesque OrsoLodge-Piazza Navona,IT,Italy,41.90109256,12.47380199,Entire home/apt,2,1,0,1,$65.00 
Best place in the heart of Rome historical center,IT,Italy,41.8957214,12.47392502,Entire home/apt,6,1.5,2,4,$150.00 
DELUXE APARTMENT(3bedrooms-3bathrooms)with balcony,IT,Italy,41.90647004,12.50439816,Entire home/apt,8,3,3,5,$224.00 
Coronari Apartment 1 with terrace,IT,Italy,41.90104389,12.47055741,Entire home/apt,6,1,2,4,$100.00 
VATICAN GuestHouse,IT,Italy,41.90502216,12.44924097,Private room,1,1,1,1,$63.00 
"Licia's Room, CollinaB&B",IT,Italy,41.92102371,12.45412641,Private room,2,1,1,1,$60.00 
SUITE 200mt from Vatican,IT,Italy,41.90746754,12.4636907,Private room,3,1,1,1,$60.00 
Bibi's house,IT,Italy,41.87527605,12.47813071,Entire home/apt,5,2,2,3,$90.00 
CENTRO ROMA,IT,Italy,41.90991446,12.49306147,Private room,2,1,1,1,$59.00 
Pettinarihome Campo de FIORI,IT,Italy,41.89439069,12.47296419,Entire home/apt,2,1,1,1,$85.00 
Bright Navona Two Bedroom Apartment,IT,Italy,41.89803785,12.46909857,Entire home/apt,4,1,2,2,$90.00 
Modern BnB Dbl (St5),IT,Italy,41.90711575,12.44998762,Private room,2,1,1,1,$55.00 
San Teodoro in Palatino Room & Loft Giunone,IT,Italy,41.88985216,12.48439856,Entire home/apt,2,1,1,1,$95.00 
DIEGO'S APARTMENT IN ST. PETER,IT,Italy,41.90295741,12.46108587,Entire home/apt,6,1.5,2,3,$69.00 
TOP CENTRAL LOCATION,IT,Italy,41.89404469,12.47452008,Private room,2,1,1,1,$110.00 
Balestrari Terrace Campo de Fiori,IT,Italy,41.89386792,12.47327648,Entire home/apt,2,1,2,1,$130.00 
"""FRANCESCA""APARTMENT NAVONA SQUARE - Wifi",IT,Italy,41.90237527,12.47311725,Entire home/apt,6,2,2,3,$130.00 
Garibaldi Roof Garden - Stunning view of S. Peter,IT,Italy,41.89108122,12.46598166,Entire home/apt,4,1,1,2,$150.00 
Stunning St.Peter's Apartment,IT,Italy,41.90605984,12.45788694,Entire home/apt,4,1,2,2,$50.00 
Monti bright apartment: Up to 2+2,IT,Italy,41.89570921,12.49279574,Entire home/apt,4,1,1,1,$110.00 
Apartment Vespucci,IT,Italy,41.88228981,12.47571005,Entire home/apt,6,2,2,4,$130.00 
COLOSSEUM MONTI NATIONAL APARTMENT,IT,Italy,41.89792911,12.48965612,Entire home/apt,2,1,1,1,$49.00 
Borgo Pio Stylish Apartment,IT,Italy,41.90485626,12.46058987,Entire home/apt,6,1,2,4,$150.00 
Luxury Apartment park view,IT,Italy,41.88761202,12.50810251,Entire home/apt,3,1,1,2,$79.00 
Hardcover apartment,IT,Italy,41.90095676,12.49030683,Private room,6,1.5,1,3,$68.00 
"RIONE S.ANGELO, IL CUORE DI ROMA...",IT,Italy,41.89213324,12.47834429,Entire home/apt,6,1,2,4,$150.00 
NEW! Apartment with Terrace near Navona.,IT,Italy,41.8989902,12.46770399,Entire home/apt,4,1,2,3,$189.00 
