NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
"RAMBLAS BOQUERIA, WALK EVERYWHERE!!",ES,Spain,41.37932216,2.167694603,Entire home/apt,3,1,0,1,$69.00 
Double Room El Raval - MACBA,ES,Spain,41.38194452,2.168090783,Private room,2,1.5,1,1,$50.00 
Lovely Room Barcelona Ramblas.,ES,Spain,41.38215202,2.170390042,Private room,2,1,1,1,$40.00 
"Cosy, bright and central apartment!",ES,Spain,41.37770497,2.165951825,Entire home/apt,2,1,1,1,$76.00 
Bohemian Loft appartment,ES,Spain,41.37867696,2.167731049,Entire home/apt,5,1,3,3,$75.00 
Large and bright private double room+living room,ES,Spain,41.3796545,2.163545108,Private room,3,1,1,2,$70.00 
B&B mirador de Sant Pau,ES,Spain,41.37658686,2.166596933,Private room,2,1,1,1,$44.00 
Piso con terraza muy centrico ( rambla) :-),ES,Spain,41.37869602,2.166632194,Private room,2,0.5,1,1,$44.00 
Charming bedroom  in historical location of Raval,ES,Spain,41.38038772,2.165232558,Private room,1,1,1,1,$20.00 
PANORAMIC SUNSET SUITE - Private Entrance + Patio!,ES,Spain,41.37683711,2.166780226,Private room,2,1,1,1,$65.00 
Beautiful and Quiet Apartment in the Centre,ES,Spain,41.38026889,2.166603503,Entire home/apt,2,1,1,1,$80.00 
Apartment near las Ramblas,ES,Spain,41.38522627,2.168375849,Entire home/apt,2,1,1,1,$70.00 
ÃÅtico luminoso en Barcelona centro,ES,Spain,41.38018571,2.166098934,Entire home/apt,4,1,3,4,$110.00 
Lovely & Centric Double Bedroom,ES,Spain,41.37973604,2.164547133,Private room,2,1,1,1,$30.00 
Nice room city center Ramblas,ES,Spain,41.38333621,2.168767983,Private room,2,1,1,1,$30.00 
Double room with air conditioning,ES,Spain,41.37850722,2.165534227,Private room,3,1,1,2,$37.00 
"Basic, All you need, Centric Apartm",ES,Spain,41.38088696,2.16750015,Private room,3,1,2,2,$73.00 
Vistalegre House,ES,Spain,41.37922473,2.166610573,Private room,1,1,1,1,$100.00 
Relax in El Raval-Double w. Balcony,ES,Spain,41.37749953,2.167873679,Private room,2,1,1,1,$53.00 
Quiet stylish downtown room,ES,Spain,41.38002715,2.165954073,Private room,2,1,1,1,$40.00 
Central Cosy loft,ES,Spain,41.3807025,2.165652127,Entire home/apt,2,1,0,1,$30.00 
Sunny place with Terrace in Raval,ES,Spain,41.377494,2.165592621,Private room,2,1,1,1,$50.00 
Cosy apartment in Sant Antoni,ES,Spain,41.37796583,2.165489788,Entire home/apt,2,1,1,1,$89.00 
BHNflats4u 102,ES,Spain,41.37824255,2.165036161,Entire home/apt,6,1,3,6,$75.00 
Stunning New Flat Barcelona Center!,ES,Spain,41.38524726,2.169439093,Entire home/apt,6,1.5,3,4,$150.00 
Quiet double room Barcelona downtown,ES,Spain,41.37961993,2.164429198,Private room,2,1,1,1,$23.00 
"Apartment next to ""RAMBLAS""",ES,Spain,41.37903444,2.167116166,Entire home/apt,4,1,2,3,$75.00 
Small cozy room in center,ES,Spain,41.37593361,2.167529917,Private room,2,1,1,1,$39.00 
AMAZING & CHEAP!,ES,Spain,41.37888227,2.165226739,Private room,2,2,1,2,$50.00 
Centric and perfect apartment up to 5 pax,ES,Spain,41.37838406,2.165679122,Entire home/apt,5,1,1,2,$170.00 
Apartment in Barcelona center,ES,Spain,41.37946447,2.164709852,Entire home/apt,8,1.5,3,4,$20.00 
Cosy flat in the city centre,ES,Spain,41.37960951,2.164795819,Entire home/apt,2,1,2,2,$100.00 
"Twins, Brilliant and Central",ES,Spain,41.38172988,2.170720714,Private room,2,2.5,1,2,$82.00 
HABITACION con CAMADOBLE y BALCON,ES,Spain,41.38287153,2.170348207,Private room,2,2,1,1,$45.00 
"Design, authentic 5 min from rambla",ES,Spain,41.37707556,2.166658572,Private room,2,1,1,1,$58.00 
Luxurious flat in barcelona center,ES,Spain,41.37790374,2.167175918,Private room,2,1,1,1,$35.00 
Room in the center of BCN,ES,Spain,41.37957339,2.167119903,Private room,2,1,1,1,$37.00 
Double room with balcony BCN center,ES,Spain,41.37948718,2.167570013,Private room,2,1,1,1,$135.00 
 HabitaciÃ_n para 2 o 3 personas en el centro ,ES,Spain,41.37935788,2.165734416,Private room,3,1,1,2,$40.00 
Two beds- Ramblas- Charming,ES,Spain,41.38102656,2.165822247,Private room,2,1,1,2,$39.00 
Dbl bedroom with private bathroom,ES,Spain,41.38030218,2.163721263,Private room,2,1,1,1,$45.00 
Double room in the center of BCN,ES,Spain,41.38082386,2.164370067,Private room,2,1,1,1,$45.00 
CITY CENTER. RAVAL Cozy room with private bathroom,ES,Spain,41.38016805,2.16679526,Private room,2,1,1,1,$65.00 
Chambre calme proche Ramblas,ES,Spain,41.38022861,2.167330117,Private room,3,1,1,2,$100.00 
Beautiful apartment in Raval,ES,Spain,41.38090948,2.165831801,Entire home/apt,2,1,1,1,$113.00 
Modern apartment by La Rambla,ES,Spain,41.38059334,2.166032308,Entire home/apt,7,1,3,4,$60.00 
"OtRambla 25, 2-3. Central. Only 7 min from Ramblas",ES,Spain,41.37770174,2.167884948,Entire home/apt,5,1,2,4,$125.00 
HABITACION CAMADOBLE ,ES,Spain,41.38201286,2.169171179,Private room,2,2,1,1,$30.00 
GORGEOUS DESIGN FLAT HEART BCN 1B,ES,Spain,41.37973813,2.166478638,Entire home/apt,5,1,2,3,$69.00 
Big Room with Ensuite Shower and Private Bathroom,ES,Spain,41.3812704,2.169522163,Private room,2,1,1,1,$50.00 
Barcelona Center. 2 bedrooms.,ES,Spain,41.38510566,2.168266516,Entire home/apt,5,1,2,3,$70.00 
Mirror's room on Plaza Catalunya,ES,Spain,41.38507585,2.16805285,Private room,2,2,1,1,$43.00 
AHLflats C1,ES,Spain,41.37902146,2.166397113,Entire home/apt,6,1,1,3,$75.00 
Cozy single room - El Raval,ES,Spain,41.38091721,2.164771638,Private room,1,1,1,1,$17.00 
Room in center of BCN. El Raval,ES,Spain,41.37988718,2.163634978,Private room,2,1.5,1,1,$20.00 
PRIVATE ROOM IN THE CENTER OF BARCELONA,ES,Spain,41.38547855,2.168365971,Private room,2,1,1,1,$40.00 
HabitaciÃ_n raval,ES,Spain,41.37861935,2.165919644,Private room,2,1,2,1,$10.00 
Charming and cozy double bedroom in Raval,ES,Spain,41.37986896,2.165881892,Private room,2,1,1,1,$30.00 
Raval's Virreina,ES,Spain,41.38221988,2.171650098,Private room,2,1,1,1,$55.00 
GORGEOUS DESIGN GROUND FLOOR,ES,Spain,41.37961798,2.16581244,Entire home/apt,5,1,2,3,$69.00 
"Small, cheap & centric room in very nice house",ES,Spain,41.38048319,2.167600316,Private room,2,2,1,2,$40.00 
"RAVAL 1-BEDROOM FLAT, NEXT RAMBLAS, BEST LOCATION",ES,Spain,41.37821039,2.16768825,Entire home/apt,6,1,1,4,$59.00 
Centrica habitaciÃ_n con balcon y W.C privado,ES,Spain,41.38063342,2.167465928,Private room,2,1.5,1,1,$45.00 
Entire flat in the heart of barcelona,ES,Spain,41.3782119,2.166795714,Entire home/apt,2,1,1,1,$100.00 
"Old town 4, 6 minutes from Ramblas,",ES,Spain,41.37919894,2.167487626,Entire home/apt,6,1,2,5,$180.00 
RAMBLAS PLAZA lovely room,ES,Spain,41.38433119,2.169945835,Private room,2,0.5,1,1,$80.00 
"Mini.dÃºplex, corazÃ_n del Raval",ES,Spain,41.37988144,2.167587773,Private room,2,1,2,2,$47.00 
Cozy Room in center of Barcelona,ES,Spain,41.37935208,2.164182637,Private room,2,1.5,1,1,$24.00 
Room with private bath in Barcelona center,ES,Spain,41.37974353,2.167210029,Private room,2,1,1,1,$50.00 
â™¥MODERN 'ZEN' COMFORT IN THE HEART OF THE RAVAL â™¥,ES,Spain,41.37956893,2.16725488,Entire home/apt,2,1,1,1,$95.00 
Cute attic in the city centre.,ES,Spain,41.37839493,2.164334863,Entire home/apt,3,1,1,2,$79.00 
Refurbished apartment in high Raval,ES,Spain,41.38298429,2.167921107,Private room,1,1.5,1,1,$42.00 
CONFORTABLE APARTAMENTO CENTRICO,ES,Spain,41.37949096,2.166370233,Entire home/apt,2,1,1,1,$43.00 
"Estamos cerca de todo, en Ciutat Vella centro",ES,Spain,41.3766945,2.172096733,Private room,1,1,1,1,$14.00 
Very Nice Room to rent in Raval ,ES,Spain,41.37900377,2.165618072,Private room,1,1,1,1,$30.00 
El Oasis del Raval,ES,Spain,41.38045542,2.165323436,Entire home/apt,6,1,2,3,$60.00 
Old Town Duplex Loft off Las Ramblas,ES,Spain,41.37925386,2.167744468,Private room,2,2,0,1,$59.00 
SUNNY BEDROOM IN LOVELY FLAT!!,ES,Spain,41.38071595,2.164475462,Private room,2,1,1,1,$45.00 
 Disfrute de un viaje en la habitaciÃ_n dulce 1 ,ES,Spain,41.37580805,2.172422145,Private room,2,1,1,2,$25.00 
Single Room in the Raval,ES,Spain,41.38034035,2.167615795,Private room,1,1,1,1,$20.00 
Beautiful Room Ramblas + Terrace,ES,Spain,41.38247384,2.168112106,Private room,2,1,1,1,$60.00 
The Loft,ES,Spain,41.38120096,2.169346323,Private room,2,1,1,1,$80.00 
Nice room in Barcelona centre,ES,Spain,41.37986858,2.164462137,Private room,3,1.5,1,1,$60.00 
ROOM IN THE HEART OF BCN - ONLY JULY/AUGUST,ES,Spain,41.38252164,2.168883771,Private room,2,1,1,1,$39.00 
Hab. en apartamento acogedor ramblas de Barcelona,ES,Spain,41.3804283,2.169269523,Private room,2,1,1,,$46.00 
HabitaciÃ_n centro de Barcelona,ES,Spain,41.38371154,2.166848524,Private room,2,1,1,1,$40.00 
Cozy flat in the center,ES,Spain,41.38412574,2.164654801,Entire home/apt,4,1,1,2,$80.00 
Beautiful apartment off las Ramblas,ES,Spain,41.37725537,2.172724771,Entire home/apt,4,1,2,3,$156.00 
Hip En Suite Room in Raval,ES,Spain,41.38250806,2.165419663,Private room,2,1,1,1,$80.00 
"A place near to the RAmbla ,but in a quite street",ES,Spain,41.37749439,2.172310936,Private room,2,1,1,1,$100.00 
LOVELY ROOM IN LICEU,ES,Spain,41.37908852,2.173287123,Private room,2,1.5,1,1,$65.00 
PERFECT BEDROOM<<>>CITY CENTER,ES,Spain,41.37981046,2.169143722,Private room,1,1,1,1,$30.00 
1 Fabulous studio centre months,ES,Spain,41.37737772,2.169860308,Entire home/apt,2,1,1,1,$65.00 
ESTUDIO RAMBLAS A,ES,Spain,41.38208379,2.171824061,Entire home/apt,3,1,1,2,$125.00 
Private room with bathroom and key!,ES,Spain,41.378114,2.175355386,Private room,2,1,1,1,$64.00 
"Sunny, Cozy character Apt",ES,Spain,41.38336862,2.16895734,Entire home/apt,3,1,1,1,$60.00 
Private room in the heart of Bcn,ES,Spain,41.38179632,2.166809641,Private room,2,1,1,1,$30.00 
TROPICAL ROOM FOR 3 PERSON,ES,Spain,41.38146516,2.166622514,Private room,3,1,1,2,$30.00 
Center - Double w A/C - FreeWiFi,ES,Spain,41.38131668,2.163779457,Private room,2,0,1,1,$45.00 
Nice double room in the city center,ES,Spain,41.37833171,2.170887428,Private room,2,1,1,1,$25.00 
LAS RAMBLAS! Fantastic double room B&B,ES,Spain,41.38026564,2.172197087,Private room,2,1,1,1,$35.00 
Double Cozy Room / City Center!,ES,Spain,41.37818609,2.168899991,Private room,2,1,1,1,$36.00 
BRAND NEW LOFT IN THE CENTER.,ES,Spain,41.37822377,2.169116219,Entire home/apt,4,2,2,2,$250.00 
Double room with Balcony next to Ramblas & Beach,ES,Spain,41.37754569,2.173013117,Private room,2,1,1,1,$38.00 
*BRAND NEW FLAT RAMBLA RAVAL 2/4PAX,ES,Spain,41.37958375,2.169573798,Entire home/apt,4,1,1,2,$80.00 
Modern apartment + Ramblas view! King size bed!,ES,Spain,41.37712028,2.175182444,Entire home/apt,4,1,1,1,$189.00 
Vigas Loft,ES,Spain,41.37936182,2.16838176,Entire home/apt,2,1,0,1,$150.00 
Cozy apartment. Mediterranean style.,ES,Spain,41.37964638,2.171490299,Entire home/apt,2,1,1,1,$65.00 
Magnificent Apartment in Barcelona,ES,Spain,41.3802148,2.172598901,Entire home/apt,7,2,3,3,$197.00 
Central 3 Beds Room& Free Breakfast,ES,Spain,41.3758252,2.169013298,Private room,3,1,1,2,$15.00 
ARCHITECTÂ´S Delight downtown BCN Raval,ES,Spain,41.37593566,2.173510777,Entire home/apt,2,1,0,1,$133.00 
Central BlueRoom & free Breakfast L,ES,Spain,41.37646222,2.168754126,Private room,2,1,1,2,$11.00 
Apartment Ramblas 6 - Palou Suites,ES,Spain,41.37791378,2.173946767,Entire home/apt,6,2,2,4,$99.00 
Apartment in Barcelona,ES,Spain,41.37934776,2.168108776,Entire home/apt,4,1,2,2,$70.00 
SUIT ROOM IN A BRAND NEW LOFT,ES,Spain,41.37860304,2.171797367,Private room,2,2,1,1,$80.00 
"Center, Private bath & 20m2 terrace on top floor",ES,Spain,41.37673398,2.175642868,Private room,2,1,1,1,$68.00 
Amazing holidays need an amazing flat,ES,Spain,41.37957439,2.170590428,Private room,3,1,2,2,$120.00 
Standard 2 bedroom + 2 bathroom terrace,ES,Spain,41.37556456,2.169734762,Entire home/apt,6,2,2,4,$125.00 
Las Ramblas - New Doble Queen Room,ES,Spain,41.37817991,2.174763783,Private room,4,2,1,2,$35.00 
Apartment Ramblas 2 - Palou Suites,ES,Spain,41.37741153,2.174208586,Entire home/apt,6,2,2,4,$99.00 
Cosy double room in city centre!,ES,Spain,41.37637824,2.173435316,Private room,2,1,1,1,$37.00 
Gran habitaciÃ_ a 2min. de Rambles!,ES,Spain,41.37858128,2.175124088,Private room,2,1.5,1,2,$40.00 
Nice double room next to Ramblas and the Beach!!,ES,Spain,41.37800705,2.174670565,Private room,2,1,1,1,$36.00 
Cozy Suite at the City Center,ES,Spain,41.38254331,2.167893243,Private room,2,1,1,2,$74.00 
Stylish Flat in Barcelona Center 2!,ES,Spain,41.38209549,2.16485097,Entire home/apt,4,1,1,2,$75.00 
Top Floor Designer Flat,ES,Spain,41.38278923,2.165835063,Entire home/apt,4,2,2,2,$165.00 
Spacious room in the heart of Barcelona,ES,Spain,41.38119618,2.166303163,Private room,1,1,0,1,$18.00 
Pelayo Attic Deluxe 2 - BCN54,ES,Spain,41.38479303,2.165977091,Entire home/apt,6,2,2,3,$199.00 
Cozy room with balcony near La Rambla,ES,Spain,41.3790726,2.171101866,Private room,1,1,1,1,$25.00 
 Double room and cozy,ES,Spain,41.38179793,2.165271755,Private room,2,1.5,1,1,$46.00 
Nina RoomÂ´s Check-in from 1 p.m,ES,Spain,41.37934194,2.170638574,Private room,2,1,1,2,$30.00 
"Suite with private bathroom, Liceu",ES,Spain,41.37859791,2.174326979,Private room,2,1,1,1,$55.00 
"Nice Double room in the heart of Barcelona,Balcony",ES,Spain,41.38263134,2.167311441,Private room,2,1,1,1,$47.00 
Bonita habitaciÃ_n a dos minutos de las Ramblas.,ES,Spain,41.37804582,2.173043157,Private room,2,1,2,1,$45.00 
"Apartment, center of Barcelona",ES,Spain,41.37935342,2.170522849,Entire home/apt,2,1,1,1,$40.00 
Dorman Place,ES,Spain,41.3800245,2.171749391,Private room,2,1,1,1,$32.00 
"SPECTACULAR!, next The Ramblas.  ",ES,Spain,41.3813913,2.168083841,Entire home/apt,6,1.5,3,3,$160.00 
Vintage Design Apartment,ES,Spain,41.38241815,2.171755058,Entire home/apt,3,2,1,2,$245.00 
Tree Room - Cozy with Breakfast!,ES,Spain,41.38192463,2.16552589,Private room,1,1,1,1,$28.00 
"Completely renovated, all-new, super centric flat",ES,Spain,41.37903981,2.172105875,Entire home/apt,4,1,1,2,$120.00 
Lovely home near to las Ramblas :),ES,Spain,41.38017744,2.168005143,Entire home/apt,4,1.5,1,2,$69.00 
Center of Barcelona,ES,Spain,41.38144911,2.166924773,Private room,4,1,1,2,$94.00 
Double Room - perfect location,ES,Spain,41.38118195,2.164090789,Private room,2,2,1,1,$50.00 
HabitaciÃ_n compartida en Piso compartido,ES,Spain,41.38286439,2.166723298,Private room,1,2,1,1,$19.00 
"Rambla Boqueria 32, up to 10pax (HUTB-013231)",ES,Spain,41.37895483,2.170848897,Entire home/apt,10,2.5,4,6,$340.00 
Nice apartment in Las Ramblas,ES,Spain,41.37949117,2.174288774,Entire home/apt,6,1,2,3,$170.00 
Habitacion mediana con cama grande,ES,Spain,41.37621155,2.171219457,Private room,2,1,1,1,$25.00 
MWC Entire apartment next Plaza Catalunya/Ramblas!,ES,Spain,41.38049192,2.172500007,Entire home/apt,4,1,2,2,$499.00 
BARCELONA OLD TOWN,ES,Spain,41.37581515,2.170563043,Entire home/apt,4,1,1,1,$92.00 
Cosy Flat in the heart of Raval,ES,Spain,41.37797645,2.16827623,Entire home/apt,4,1,1,1,$250.00 
"Old town  5,  near Ramblas",ES,Spain,41.37842986,2.16790933,Entire home/apt,7,1,3,7,$290.00 
habitacion doble en piso esquinero,ES,Spain,41.38295088,2.164670363,Private room,2,2,1,1,$30.00 
Apartment near Ramblas Barcelona.,ES,Spain,41.37825142,2.17258453,Entire home/apt,4,1,1,1,$100.00 
AMAZING CENTRAL APARTMENT WITH BIG TERRACE,ES,Spain,41.37554166,2.169759083,Entire home/apt,4,1,1,2,$120.00 
Double chillout right in the centre,ES,Spain,41.37792023,2.171639622,Private room,2,1,,,$31.00 
Magnificent double room with Balcony and SmartTV34,ES,Spain,41.38153833,2.165523203,Private room,2,1,1,1,$47.00 
Hab. en piso con vistas al mar,ES,Spain,41.37598596,2.173374477,Private room,1,1,1,1,$99.00 
Gran  Habitacion /Centro Barcelona,ES,Spain,41.38099826,2.170210981,Private room,2,2,1,1,$45.00 
"Hermosa habitaciÃ_n en en Raval, cerca de todo.",ES,Spain,41.38378069,2.166186866,Private room,2,1,1,1,$60.00 
2 Bedroom Flat in Rambla with Rooftop Pool,ES,Spain,41.38255088,2.169504612,Entire home/apt,4,1,2,3,$180.00 
doble and private room i flat very ,ES,Spain,41.38316829,2.164187526,Private room,2,2,1,1,$45.00 
Nice Room with ensuit bathroom,ES,Spain,41.38055128,2.169209481,Private room,2,1,1,1,$46.00 
An oasis in the middle of raval ,ES,Spain,41.3816721,2.167583485,Private room,2,2,1,1,$30.00 
Double room in shared flat +terrace,ES,Spain,41.37698393,2.171571702,Private room,2,1,1,1,$44.00 
"Nice, sunny single rooom for rent",ES,Spain,41.37847444,2.172377505,Private room,1,1,1,1,$50.00 
Sweet double bedroom in La Rambla,ES,Spain,41.38076946,2.169614684,Private room,2,1,1,1,$60.00 
Kings & Queens of Ramblas: Join Us!,ES,Spain,41.37973013,2.171433156,Private room,2,1.5,1,2,$37.00 
Kings & Queens of Ramblas LUXURY,ES,Spain,41.37819378,2.173374875,Private room,1,1.5,1,1,$29.00 
Cyber Monday Week!! Luxury Apt at Pl. Universitat,ES,Spain,41.38384526,2.165527217,Entire home/apt,5,1,2,3,$50.00 
Ramblas Tallers 1 bedroom apartment,ES,Spain,41.38449165,2.167310678,Entire home/apt,4,1,1,1,$100.00 
Entire apartment RAMBLAS,ES,Spain,41.37807477,2.169379763,Entire home/apt,2,1,1,1,$60.00 
Nice and cozy attic in Raval,ES,Spain,41.37788645,2.168343277,Entire home/apt,2,1,0,1,$80.00 
PLAZA REAL - Apartment for 8 people,ES,Spain,41.37786916,2.171732774,Entire home/apt,8,2,3,4,$205.00 
Penthouse 1 bedroom +1 bathroom terrace,ES,Spain,41.3752301,2.169452507,Entire home/apt,4,1,1,3,$105.00 
"Rambla Boqueria 12, up to 10pax (HUTB-013227)",ES,Spain,41.38005752,2.172903196,Entire home/apt,10,2.5,4,6,$340.00 
habitaciÃ_n  interior con ambiente artistico,ES,Spain,41.37762672,2.174885523,Private room,1,2,1,1,$27.00 
Double room in the historic center with Balcony!!,ES,Spain,41.38131947,2.166186889,Private room,2,1,1,1,$40.00 
4 PERSON ROOM,ES,Spain,41.38156966,2.16697379,Private room,4,1.5,1,3,$40.00 
Big private room (bedroom & living),ES,Spain,41.38117816,2.164096169,Private room,2,1,1,2,$60.00 
Cosy single room en el Raval,ES,Spain,41.38153911,2.166526591,Private room,1,1,1,1,$24.00 
Cozy double room in Raval,ES,Spain,41.37878314,2.170143271,Private room,2,1,1,1,$30.00 
near the University area and Plaza Catalunya,ES,Spain,41.38418179,2.16509438,Entire home/apt,4,1,0,2,$100.00 
Big room in huge flat in Raval,ES,Spain,41.37696816,2.175149734,Private room,2,1,1,1,$69.00 
"With a sun balcony,close to port .",ES,Spain,41.37714344,2.170728254,Private room,2,1,1,1,$45.00 
"Lovely double bedroom, very centric",ES,Spain,41.37607382,2.171574803,Private room,2,1,1,1,$25.00 
HabitaciÃ_n muy centrica Very centrally room/ RAVAL,ES,Spain,41.37875785,2.169615654,Private room,1,1,1,1,$25.00 
HabitaciÃ_n doble luminosa Paral-lel,ES,Spain,41.37652875,2.170240368,Private room,2,1.5,1,1,$35.00 
[â‚¬] Raval Apt Center 5min La Rambla Economic Price,ES,Spain,41.37734084,2.168448316,Entire home/apt,3,1,2,3,$42.00 
Relax in the Raval - Double w. Bath,ES,Spain,41.37768715,2.169045754,Private room,2,1,1,1,$65.00 
_ê_¿_°Ñ€Ñ‚_°___µ__Ñ‚Ñ‹ ___° _ _°___±_»_µ _ _°___°_»ÑŒ,ES,Spain,41.37875739,2.169573327,Entire home/apt,4,1,3,3,$37.00 
Solarium 2 bedroom +2 bathroom big terrace,ES,Spain,41.37544504,2.168312485,Entire home/apt,6,2,2,4,$145.00 
Sunny Centrical Apartment,ES,Spain,41.37961391,2.17068192,Private room,2,2,1,1,$33.00 
Stylish apartment in the heart of Barcelona!,ES,Spain,41.38016628,2.171694321,Entire home/apt,2,1,1,1,$125.00 
"AMAZING,BIG AND BRIGHT ROOM IN BCN",ES,Spain,41.37522338,2.170477305,Entire home/apt,4,1,2,2,$50.00 
RIGHT DOWNTOWN BCN!!!!!!,ES,Spain,41.38194939,2.167631786,Entire home/apt,3,1,1,3,$65.00 
Plaza Catalunya,ES,Spain,41.38495714,2.16683332,Entire home/apt,1,1,1,1,$100.00 
lightfull artist flat / old city,ES,Spain,41.38181482,2.165598694,Entire home/apt,4,1,1,2,$70.00 
Haditacion individual,ES,Spain,41.38355753,2.16480961,Private room,1,1,1,1,$19.00 
CÃ_moda habitaciÃ_n en centro Pl.CataluÃ±a,ES,Spain,41.38355399,2.165096085,Private room,1,1,1,1,$25.00 
Functional Two Floor Flat,ES,Spain,41.38156319,2.167716684,Entire home/apt,4,1,2,2,$90.00 
Double room in Barcelona center,ES,Spain,41.37608543,2.170350054,Private room,2,1,1,1,$22.00 
LAS RAMBLAS! Incredible double room & balcony B&B,ES,Spain,41.3797909,2.172480591,Private room,2,1,1,1,$45.00 
Special room in workshop Barcelona Center.,ES,Spain,41.37736721,2.173348098,Private room,2,1,1,1,$65.00 
Habitacion en pleno centro de Barcelona,ES,Spain,41.38085418,2.169371216,Private room,2,1,1,1,$50.00 
Barcelona Centre  -  100m2 terrace & very quiet,ES,Spain,41.38111393,2.166008577,Private room,2,1,1,1,$59.00 
HabitaciÃ_n individual en pleno centro de Barcelona,ES,Spain,41.38161045,2.165646238,Private room,2,1,1,1,$45.00 
PARADISE  ROOM  for 2 PERSON,ES,Spain,41.38325249,2.165664116,Private room,2,1,1,2,$25.00 
