NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
"B&B Reijgershof ""Barok room""",NL,Netherlands,52.3104371,5.000716286,Private room,2,1,1,1,$80.00 
A cozy room (female ONLY!),NL,Netherlands,52.29665506,4.972100044,Private room,1,1,1,1,$30.00 
100m2 //  20 min from citycentre,NL,Netherlands,52.29927363,4.984772544,Entire home/apt,4,1,2,3,$110.00 
Nice appartment in Amsterdam,NL,Netherlands,52.29215467,4.966260787,Entire home/apt,3,1,2,2,$99.00 
Special Amsterdam Appartment full with love,NL,Netherlands,52.30742933,4.986279044,Entire home/apt,4,1.5,2,3,$130.00 
Tasteful comfortable apartment III,NL,Netherlands,52.30647719,4.976436904,Private room,4,1,1,3,$120.00 
cosy room 5 min from lake and metro station,NL,Netherlands,52.29921108,4.987567536,Private room,2,1,1,1,$50.00 
"Lake view, bath en suite, free c.bed/cod/mattrass",NL,Netherlands,52.30555573,4.97934694,Private room,2,2,1,3,$80.00 
B&b in dakkapel,NL,Netherlands,52.30035086,4.997290913,Private room,2,1.5,1,1,$47.00 
Fantastic eco stay in Amsterdam,NL,Netherlands,52.30843346,4.979288673,Private room,2,1.5,1,2,$128.00 
"B&B Reijgershof ""Balinese Suite""",NL,Netherlands,52.31010033,4.999067207,Private room,2,1,1,1,$90.00 
Comfy appartement in Amsterdam.,NL,Netherlands,52.30515017,4.97758155,Entire home/apt,2,1,1,1,$59.00 
Spacious bedroom on third floor,NL,Netherlands,52.30683404,4.978206678,Private room,2,1,1,1,$60.00 
Spacious flat with green view close to station,NL,Netherlands,52.31037208,4.979107724,Entire home/apt,2,1,1,1,$75.00 
Modern appartment close to the subway and AMC/HVA,NL,Netherlands,52.29277879,4.967254949,Entire home/apt,3,1,1,1,$61.00 
Ruime kamer op het zuiden,NL,Netherlands,52.30206951,4.997182375,Private room,2,1.5,1,1,$50.00 
Cosy garden studio 20 min from centre,NL,Netherlands,52.29736806,4.968004914,Private room,2,1,1,1,$55.00 
Cozy Room Nearby Amsterdam City,NL,Netherlands,52.29948118,4.969499077,Private room,2,1,1,1,$80.00 
"Confortable room, center Amsterdam",NL,Netherlands,52.29968536,4.997846556,Private room,2,1,1,2,$50.00 
Luxury Bedroom in Attic,NL,Netherlands,52.29030764,4.978471341,Private room,3,1,1,2,$84.00 
cosy room in free parking area,NL,Netherlands,52.30059878,4.989306141,Private room,2,1,1,1,$60.00 
Private room on third floor b,NL,Netherlands,52.30496486,4.978480507,Private room,2,1.5,1,2,$60.00 
Friends Apartment 18 min to Dam,NL,Netherlands,52.3092907,4.981703315,Entire home/apt,4,1.5,2,4,$138.00 
Nomadic Yurt /Ger,NL,Netherlands,52.31155868,4.9866417,Private room,8,1,0,8,$175.00 
House + garden Driemond (Amsterdam),NL,Netherlands,52.30275215,5.020968228,Entire home/apt,3,1,3,2,$83.00 
Great family apartment,NL,Netherlands,52.30869962,4.983838718,Entire home/apt,4,1,3,4,$117.00 
Stylish and comfortable room in quiet area,NL,Netherlands,52.29166421,4.992333255,Private room,2,1,1,1,$50.00 
Cozy room with convenient public transportation,NL,Netherlands,52.29716625,4.993196964,Private room,2,2,1,1,$80.00 
Green garden place 20 min from center.,NL,Netherlands,52.29673123,4.967919295,Entire home/apt,3,1,2,2,$69.00 
Ruhiges Zimmer im grÃ_nen von Amsterdam,NL,Netherlands,52.29945074,4.988602168,Private room,3,1,1,2,$60.00 
Cheaper and Stylish 18 min from the Center,NL,Netherlands,52.30969231,4.981658958,Private room,4,1.5,1,2,$99.00 
Nice house (free parking & garden).,NL,Netherlands,52.29524939,4.969708026,Entire home/apt,3,1,2,2,$70.00 
Spacious (60m2) Apartment,NL,Netherlands,52.30856015,4.984360092,Entire home/apt,2,1,1,1,$69.00 
"Feel like home, cozy apartment  with a garden",NL,Netherlands,52.29446007,4.975906046,Entire home/apt,2,1,1,1,$65.00 
Ruime tweepersoonsslaapkamer met veel kastruimte,NL,Netherlands,52.3001305,4.998556515,Private room,2,1,1,1,$75.00 
Nice family house,NL,Netherlands,52.30259619,4.968324957,Entire home/apt,4,1.5,3,3,$148.00 
Yoga-house private room,NL,Netherlands,52.30617482,4.978865898,Private room,4,1,1,2,$45.00 
"Amsterdam Zuidoost, double room",NL,Netherlands,52.2972132,4.965544509,Private room,2,1,1,,$65.00 
3 room appt for rent in Amsterdam.,NL,Netherlands,52.29286927,4.969895143,Entire home/apt,5,1,2,5,$119.00 
Whole house with a great garden,NL,Netherlands,52.29220885,4.989962709,Entire home/apt,4,1,3,2,$101.00 
Friendly place for friendly people,NL,Netherlands,52.30757985,4.981713034,Private room,2,1.5,1,2,$99.00 
Room in a big apartment with more options. 4Pax,NL,Netherlands,52.29852761,4.974107739,Shared room,2,1,1,2,$55.00 
Cozy room with convenient public transportation,NL,Netherlands,52.29761312,4.994682165,Private room,1,2,1,1,$60.00 
luxury 2-room apartment South-East,NL,Netherlands,52.30865325,4.980566747,Entire home/apt,2,1,1,1,$100.00 
Cool 'n Cosy Room,NL,Netherlands,52.29288771,4.972911449,Private room,2,1,1,1,$100.00 
Beautiful room Amsterdam Zuid-oost,NL,Netherlands,52.29989279,4.987946849,Private room,1,1,1,1,$70.00 
quiet spacious room in Amsterdam ZO,NL,Netherlands,52.2914624,4.982387696,Private room,3,1,1,2,$35.00 
60m2+Terrace 12m2 - Fully Renew - 2min from metro,NL,Netherlands,52.29825445,4.976796773,Entire home/apt,4,1,1,2,$60.00 
Luxurios spacious house Amsterdam,NL,Netherlands,52.29987452,4.99406765,Entire home/apt,4,1,3,6,$175.00 
An Unique Stay at B&B Reijgershof,NL,Netherlands,52.31140792,4.998683522,Entire home/apt,8,4,4,4,$320.00 
"Slaap lekker! Free parking ,wifi",NL,Netherlands,52.30085645,4.996406589,Private room,2,1,1,1,$50.00 
Private Room near the City Center of Amsterdam,NL,Netherlands,52.2928899,4.995101769,Private room,2,1,1,2,$50.00 
Appartement,NL,Netherlands,52.3094273,4.984117984,Entire home/apt,2,1,1,2,$70.00 
Amsterdam Reigersbos Two Rooms,NL,Netherlands,52.2980958,4.978397243,Private room,4,1.5,2,2,$69.00 
Lovely Loft in Amsterdam,NL,Netherlands,52.30116307,4.974194017,Private room,3,1,1,2,$120.00 
Nice apartment with cat in Amsterdam SE,NL,Netherlands,52.30555877,4.976263818,Entire home/apt,2,1,1,1,$85.00 
Gezellig gezinshuis voor 7 personen,NL,Netherlands,52.30125738,4.997531727,Entire home/apt,6,1.5,3,5,$175.00 
Nice quiet room,NL,Netherlands,52.29844005,5.000179924,Private room,1,1,1,1,$38.00 
"Private room, double bed, close to metro and WIFI",NL,Netherlands,52.29844053,4.978490077,Private room,2,1,1,1,$55.00 
"B&B Reijgershof ""Yurt""",NL,Netherlands,52.31450834,4.994298519,Private room,2,1,1,1,$85.00 
Feels like home!!!!!!!,NL,Netherlands,52.29774008,4.984039143,Private room,2,1,1,2,$25.00 
"Spacious,clean and comfortable room",NL,Netherlands,52.29629703,4.99210116,Private room,3,1.5,1,1,$65.00 
Best of both! Nature Ã¡nd 20 minutes to the city,NL,Netherlands,52.29924056,4.993944215,Private room,2,1,1,1,$55.00 
Ruime verdieping aan natuurgebied,NL,Netherlands,52.3009145,4.997996428,Private room,2,1.5,1,2,$75.00 
freeparking,NL,Netherlands,52.29068744,4.983784253,Private room,3,1,1,2,$40.00 
Family home,NL,Netherlands,52.30597648,5.010770523,Private room,4,1.5,1,3,$60.00 
Spacious apartment in Amsterdam!,NL,Netherlands,52.3062931,4.976256762,Private room,4,1,1,2,$40.00 
Best Appartment  deal Amsterdam 17min to center,NL,Netherlands,52.30629147,4.980517415,Entire home/apt,4,1.5,2,4,$185.00 
Amsterdam freeparking center 20min,NL,Netherlands,52.29980208,4.989115647,Private room,2,1,1,1,$45.00 
Feel at home and stay close to the metro,NL,Netherlands,52.29627314,4.973320008,Private room,2,1,1,1,$60.00 
Lovely appartement in Amsterdam!,NL,Netherlands,52.29828836,4.985535478,Entire home/apt,2,1,1,1,$93.00 
Spacious modern apartment,NL,Netherlands,52.30678323,4.97742501,Entire home/apt,2,1,1,1,$120.00 
Amsterdam's best kept secret,NL,Netherlands,52.30652032,4.976495706,Private room,2,1,1,1,$75.00 
"B&B Reijgershof ""Art Deco room""",NL,Netherlands,52.31015162,5.000695871,Private room,2,1,1,1,$75.00 
Perfect located/child-friendly,NL,Netherlands,52.37318366,4.869136062,Entire home/apt,4,2,2,4,$115.00 
Family friendly apartment,NL,Netherlands,52.385541,4.879060941,Entire home/apt,4,1,2,2,$140.00 
Lovely  apartment waterfront,NL,Netherlands,52.39094109,4.883899737,Entire home/apt,2,1,1,1,$85.00 
House with garden on edge of center,NL,Netherlands,52.38530342,4.88040458,Entire home/apt,3,1,1,2,$100.00 
Lux. apart. on canal next to park,NL,Netherlands,52.38326998,4.879899737,Entire home/apt,2,1,1,1,$180.00 
Lovely Light Filled Apartment,NL,Netherlands,52.37991563,4.878215973,Entire home/apt,2,1,1,1,$135.00 
Romantic place for couples,NL,Netherlands,52.39041195,4.88622055,Entire home/apt,2,1,1,1,$89.00 
Westerpark View modern apartment ,NL,Netherlands,52.38480711,4.868212275,Entire home/apt,2,1,1,1,$100.00 
Houseboat in central Amsterdam,NL,Netherlands,52.37318317,4.86900108,Entire home/apt,2,1,1,1,$250.00 
"Spacious, fully-equipped apartment",NL,Netherlands,52.38699393,4.87991397,Entire home/apt,2,1.5,1,1,$99.00 
Penthouse near center & Westerpark,NL,Netherlands,52.38376289,4.87286516,Entire home/apt,2,1,1,1,$160.00 
great appartment down town,NL,Netherlands,52.3779197,4.873004356,Entire home/apt,2,1,1,1,$100.00 
Nice apartment near city center!,NL,Netherlands,52.37961381,4.874275734,Entire home/apt,4,1,2,2,$100.00 
Cozy Amsterdam Apartment For Two,NL,Netherlands,52.38750878,4.880308385,Entire home/apt,2,1,1,1,$90.00 
XL luxurious houseboat on hot spot,NL,Netherlands,52.39201025,4.887012799,Entire home/apt,4,1,2,4,$305.00 
Westerpark Chill Room,NL,Netherlands,52.38422217,4.864186994,Private room,2,1,1,1,$75.00 
Cozy apartment near Westerpark,NL,Netherlands,52.38294563,4.872128672,Entire home/apt,4,1,2,2,$99.00 
Cozy home in Amsterdam,NL,Netherlands,52.37459458,4.874494027,Entire home/apt,4,1,2,2,$190.00 
Bright & well located appartment,NL,Netherlands,52.37705099,4.871779046,Entire home/apt,2,1,1,1,$91.00 
Trendy appartment @ Westerpark,NL,Netherlands,52.38452764,4.87295292,Entire home/apt,4,2,2,2,$110.00 
Cosy Apartment A'dam Centre,NL,Netherlands,52.38120509,4.877799293,Entire home/apt,2,1,1,1,$130.00 
"Lovely apt, Amsterdam /Jordaan.",NL,Netherlands,52.37926632,4.877495439,Entire home/apt,2,1,1,1,$84.00 
Apartment Westerpark (Centre-west),NL,Netherlands,52.3738413,4.867323954,Entire home/apt,4,1,2,4,$140.00 
Lovely room 10 minutes from center,NL,Netherlands,52.3835753,4.877874025,Private room,2,1,1,1,$67.00 
Spacious apartment near city centre,NL,Netherlands,52.39109148,4.876517696,Entire home/apt,2,1,1,1,$30.00 
Pretty Amsterdam appartment,NL,Netherlands,52.37510987,4.867444381,Entire home/apt,3,1,1,1,$98.00 
Cozy bright place with Garden !,NL,Netherlands,52.38487212,4.872481358,Entire home/apt,3,1,1,2,$100.00 
Central & quiet canal view appartm.,NL,Netherlands,52.37965785,4.874567606,Entire home/apt,4,1,2,4,$140.00 
Canal studio near jordaan/centrum,NL,Netherlands,52.38542015,4.878801673,Entire home/apt,1,1,0,1,$72.00 
Authentic â˜…â˜…â˜…â˜…â˜… APT | City Center | Garden |,NL,Netherlands,52.38266955,4.878804486,Entire home/apt,4,1,1,2,$106.00 
Historic eco apartment with garden,NL,Netherlands,52.39062395,4.873361258,Entire home/apt,2,1,1,1,$99.00 
Lovely Appartement with great view.,NL,Netherlands,52.38485788,4.865353253,Entire home/apt,4,1,2,3,$100.00 
Spacious apartment near Jordaan,NL,Netherlands,52.37763292,4.87348086,Entire home/apt,4,1,2,2,$185.00 
Bright & Sunny 2BRM @City Centre & Jordaan,NL,Netherlands,52.37429978,4.875301798,Entire home/apt,4,1.5,2,4,$199.00 
"Cosy, cute apartment & garden close to Westerpark",NL,Netherlands,52.37978578,4.870789248,Entire home/apt,2,1,1,1,$101.00 
Artist's flat on island near center,NL,Netherlands,52.38873268,4.887593191,Entire home/apt,5,1.5,2,2,$145.00 
Fantastic skyline and canal view,NL,Netherlands,52.37993649,4.87532516,Entire home/apt,2,1,1,1,$120.00 
Design apt close to city centre,NL,Netherlands,52.3821849,4.868477161,Entire home/apt,2,1,1,1,$120.00 
"apartment westerpark, sunny garden",NL,Netherlands,52.37950921,4.874162462,Entire home/apt,2,1,1,1,$99.00 
40m met zonnige tuin,NL,Netherlands,52.38054984,4.875445965,Entire home/apt,2,1,1,1,$125.00 
"Amazing, spacious and well located apartment!",NL,Netherlands,52.37578937,4.870839244,Entire home/apt,3,1,2,2,$172.00 
Cozy Private Room in Amsterdam Westerpark,NL,Netherlands,52.37971803,4.871283075,Private room,2,0.5,1,1,$95.00 
"Lovely renovated apartment, perfect for couples!",NL,Netherlands,52.37470656,4.873811394,Entire home/apt,2,1,1,1,$109.00 
Cosy room next to centre,NL,Netherlands,52.38434506,4.873745704,Private room,2,1,1,1,$72.00 
Great stay next to Westerpark!,NL,Netherlands,52.38764676,4.879292158,Entire home/apt,2,1,1,2,$95.00 
Experience Dutch way of living in centre,NL,Netherlands,52.38089096,4.876554186,Entire home/apt,4,1,1,2,$107.00 
Groep Accommodation Sailing Ship,NL,Netherlands,52.39219455,4.882654357,Entire home/apt,16,2,5,16,$500.00 
Classy-retro apartment Westerpark,NL,Netherlands,52.38650641,4.870496177,Entire home/apt,4,1,1,4,$100.00 
Comfortable room near city centre,NL,Netherlands,52.37344139,4.866513651,Private room,2,1,1,1,$65.00 
Harbor Apartment,NL,Netherlands,52.38859011,4.885019313,Entire home/apt,2,1,1,1,$99.00 
Cosy flat in centre w sunny balcony,NL,Netherlands,52.378183,4.87444641,Entire home/apt,4,1,2,2,$225.00 
Spacious top floor app. near Jordan,NL,Netherlands,52.38455852,4.870144994,Entire home/apt,2,1,1,1,$99.00 
Nice full equipped App.  Amsterdam,NL,Netherlands,52.38947865,4.875730762,Entire home/apt,2,1,2,2,$90.00 
"cosy, romantic apartment with balcony & canalview",NL,Netherlands,52.38361012,4.878589293,Entire home/apt,2,1,1,1,$134.00 
Modern apt with canal and park view,NL,Netherlands,52.37335301,4.872070673,Entire home/apt,2,1,1,1,$129.00 
Cosy apartment close to the Jordaan,NL,Netherlands,52.37814182,4.87461748,Entire home/apt,2,1,1,1,$140.00 
Cozy Apartment Just West of Center,NL,Netherlands,52.38252373,4.87508895,Entire home/apt,2,1,1,1,$115.00 
Big and light studio Westpark!,NL,Netherlands,52.39029763,4.875791599,Entire home/apt,2,1,0,1,$120.00 
Charmant appartement Amsterdam,NL,Netherlands,52.37978359,4.865194034,Entire home/apt,2,1,1,1,$95.00 
Lovely city apartment with canal view and a piano!,NL,Netherlands,52.38526765,4.880232579,Entire home/apt,4,1.5,2,2,$150.00 
Modern & comfy flat next to the Jordaan,NL,Netherlands,52.37531774,4.874041375,Entire home/apt,2,1.5,1,1,$142.00 
"B&B WestergasTverblijf , Cosy!",NL,Netherlands,52.38463845,4.869836577,Entire home/apt,4,1,1,2,$90.00 
Modern  stylish houseboat in A'dam,NL,Netherlands,52.39018202,4.877617609,Entire home/apt,6,2,3,3,$299.00 
Nice city apartment in Westerpark area,NL,Netherlands,52.38959139,4.875219981,Entire home/apt,2,1,1,1,$110.00 
Bright&new appartm. in city centre,NL,Netherlands,52.37479758,4.87440268,Entire home/apt,2,1,1,1,$120.00 
Cozy appartement centrally located in Amsterdam,NL,Netherlands,52.38111952,4.870090822,Entire home/apt,2,1,1,1,$130.00 
Luxury room in Jordan neighbourhood,NL,Netherlands,52.38436109,4.875441804,Private room,2,1,1,1,$85.00 
Lovely apt. in local neighborhood,NL,Netherlands,52.39141255,4.873712244,Entire home/apt,2,1,1,1,$90.00 
"Charming appartment, perfect location /w balcony",NL,Netherlands,52.38970822,4.87747154,Entire home/apt,2,1,1,1,$95.00 
Private room with roofterrace,NL,Netherlands,52.37719522,4.871870702,Private room,2,1,1,1,$85.00 
Sunny Spacious 85m2 + roof terrace!,NL,Netherlands,52.38517939,4.872119575,Entire home/apt,2,1,1,1,$98.00 
Penthouse room with amazing view,NL,Netherlands,52.3794363,4.874338909,Private room,2,1,1,2,$49.00 
Beautiful renovated apartment next to City Centre,NL,Netherlands,52.38007068,4.869311882,Entire home/apt,4,1,2,2,$120.00 
Spacious apartment near city center,NL,Netherlands,52.38305416,4.87376984,Entire home/apt,4,2,3,3,$199.00 
Spacious one bedroom apartment,NL,Netherlands,52.38135348,4.868834975,Entire home/apt,2,1,1,1,$100.00 
Lovely Canal View Apartment,NL,Netherlands,52.3844159,4.88015176,Entire home/apt,4,1,2,2,$99.00 
Romantic apartment in city center,NL,Netherlands,52.3894515,4.887855766,Entire home/apt,2,1,1,1,$150.00 
Lovely apartment Amsterdam Centre,NL,Netherlands,52.37382866,4.873175972,Entire home/apt,2,1,1,1,$99.00 
Great apartment in Westerpark,NL,Netherlands,52.37902983,4.876689528,Private room,2,1,1,1,$57.00 
Historical ship near city center,NL,Netherlands,52.39163679,4.889534302,Private room,4,1,1,3,$110.00 
Lovely apartment near Westerpark in 'West',NL,Netherlands,52.38104309,4.869870297,Entire home/apt,4,1,1,2,$120.00 
"Modern, beautiful 2p apartment next to the Jordaan",NL,Netherlands,52.37581368,4.873986988,Entire home/apt,2,1.5,1,1,$140.00 
Room near Westerpark & Central,NL,Netherlands,52.38475406,4.880429089,Private room,2,1,1,1,$105.00 
Spacious 2bd flat near JORDAAN,NL,Netherlands,52.37559103,4.867557133,Entire home/apt,4,1,2,2,$120.00 
Cozy room in center/downtown of A'dam!,NL,Netherlands,52.38745354,4.883079493,Private room,1,1,1,1,$60.00 
Cozy room in a quiet apartment near CITY CENTER,NL,Netherlands,52.38099855,4.868690008,Private room,2,1,1,1,$59.00 
Cozy Studio close to Westerpark/Jordaan district,NL,Netherlands,52.38378871,4.87043856,Entire home/apt,2,1,0,1,$80.00 
Beautiful spacious apartment with rooftop terrace,NL,Netherlands,52.38294097,4.873148091,Entire home/apt,2,1,1,1,$110.00 
comfortable 2 room apartment Westerpark,NL,Netherlands,52.37690408,4.872968759,Entire home/apt,2,1,1,1,$100.00 
Ground floor canal home,NL,Netherlands,52.38455074,4.87330968,Entire home/apt,4,1,1,2,$130.00 
Spacious and Cosy Appartment,NL,Netherlands,52.38071129,4.877003765,Entire home/apt,2,1,1,1,$120.00 
Port & Jordaan &Private Canal tour,NL,Netherlands,52.39038372,4.882322546,Entire home/apt,2,1,1,1,$99.00 
Magnificent panoramic city view,NL,Netherlands,52.3772291,4.873723074,Private room,2,1,1,2,$89.00 
Cosy Amsterdam Garden Appartment,NL,Netherlands,52.37758732,4.877136963,Entire home/apt,3,1,1,2,$95.00 
Modern Loft in Amsterdam Westerpark,NL,Netherlands,52.38934832,4.878162413,Entire home/apt,2,1,1,1,$99.00 
Cosy apartment near the Jordaan and City Centre,NL,Netherlands,52.38760554,4.883791103,Entire home/apt,2,1,1,1,$110.00 
Light & Spacious 35m2 Studio for 2 near Jordaan,NL,Netherlands,52.37383124,4.874558546,Private room,2,1,1,1,$125.00 
Beautiful Apartment - city center,NL,Netherlands,52.38063046,4.869171602,Entire home/apt,2,1,1,1,$150.00 
"Nice comfy room, magnificent view",NL,Netherlands,52.37898938,4.875562678,Private room,2,1,1,2,$39.00 
Lovely apartment in the City center,NL,Netherlands,52.38176164,4.8729977,Entire home/apt,2,1,1,1,$120.00 
Fantastic 1 bedroom apartment in Westerpark,NL,Netherlands,52.38539073,4.871315924,Entire home/apt,2,1,1,1,$150.00 
nice apartment,NL,Netherlands,52.39096314,4.875962239,Entire home/apt,4,1,1,4,$131.00 
"Lovely Apartment with balcony, near CITY CENTER",NL,Netherlands,52.37518717,4.866056124,Entire home/apt,2,1,1,1,$112.00 
Luxury water apartment Silodam,NL,Netherlands,52.392498,4.891978057,Entire home/apt,2,1,2,2,$175.00 
Beautiful home in the center,NL,Netherlands,52.37705585,4.87688162,Entire home/apt,2,1,1,1,$110.00 
Spacious and Light Family Home ,NL,Netherlands,52.38863167,4.878538282,Entire home/apt,4,2,3,4,$210.00 
Amsterdam centre classic,NL,Netherlands,52.37659541,4.875253009,Entire home/apt,4,1,2,2,$108.00 
Romantic apartment with two cats!,NL,Netherlands,52.38087325,4.877429754,Entire home/apt,2,1,1,1,$125.00 
Centre Family Apartment ~ Westerpark - BIG garden,NL,Netherlands,52.38661934,4.880032734,Entire home/apt,4,1,2,4,$99.00 
Ground floor canal view apartment Amsterdam City,NL,Netherlands,52.39051254,4.884677117,Entire home/apt,2,1,1,1,$115.00 
Cosy apartment very close to the City Centre,NL,Netherlands,52.38911025,4.885680167,Entire home/apt,3,1,2,2,$110.00 
Kidsproof huis naast cultuurpark   ,NL,Netherlands,52.38378411,4.869080576,Entire home/apt,4,1,3,4,$169.00 
Great apartment & big roof terrace,NL,Netherlands,52.38145269,4.865540367,Entire home/apt,4,1,3,4,$225.00 
Comfortable appartment Westerpark/Jordaan area,NL,Netherlands,52.38312433,4.875021004,Entire home/apt,4,1,2,3,$164.00 
Super Cozy 45 m2 suitable for couples and family.,NL,Netherlands,52.37948774,4.868687582,Entire home/apt,3,1,0,1,$54.00 
Typical 140 sqm loft/studio centre of Amsterdam,NL,Netherlands,52.38908768,4.88806676,Entire home/apt,4,1,3,4,$250.00 
Dreaming in Amsterdam,NL,Netherlands,52.38249776,4.87089123,Entire home/apt,2,1,1,1,$95.00 
"Cozy, spacious apartment in a central & green spot",NL,Netherlands,52.38436353,4.874552951,Entire home/apt,2,1,1,1,$100.00 
Cosy apartment in popular area next to Jordaan,NL,Netherlands,52.38433946,4.87205591,Entire home/apt,2,1.5,1,1,$79.00 
Newly Renovated Hip Apartment Next to Westerpark,NL,Netherlands,52.38314237,4.871176198,Entire home/apt,2,1,1,1,$119.00 
"Zonnige woonboot,centraal en rustig",NL,Netherlands,52.3739903,4.87359659,Entire home/apt,2,1,1,1,$150.00 
120 â‚¬ Gilles van ledenberchstraat 27/ 2 hoog,NL,Netherlands,52.37634646,4.871931818,Entire home/apt,5,1,3,3,$140.00 
1910 apartment Buenos Aires style,NL,Netherlands,52.38094693,4.873473508,Entire home/apt,2,1,1,1,$89.00 
Cosy nest to fly out over beautiful Amsterdam,NL,Netherlands,52.39059459,4.877680228,Entire home/apt,2,1,1,1,$72.00 
Cosy Houseboat 85m2 near Jordaan,NL,Netherlands,52.38120965,4.875101988,Entire home/apt,4,1,4,5,$125.00 
Want to feel at home in Amsterdam?,NL,Netherlands,52.38371887,4.880554148,Entire home/apt,4,1,3,4,$375.00 
Cozy & nice room with balcony,NL,Netherlands,52.38487364,4.867013871,Private room,2,1.5,1,1,$67.00 
Cozy apartment + bikes Westerpark,NL,Netherlands,52.38868206,4.867773474,Entire home/apt,2,1,1,2,$125.00 
Modern apartment Amsterdam city centre,NL,Netherlands,52.37408938,4.872802271,Entire home/apt,2,1,1,1,$128.00 
Nice&bright apartment!,NL,Netherlands,52.38385318,4.872076307,Entire home/apt,2,1,1,1,$100.00 
nice apartment with garden,NL,Netherlands,52.37327022,4.871499142,Entire home/apt,3,1,1,1,$111.00 
beautiful apartment near Jordaan,NL,Netherlands,52.37391129,4.866957714,Entire home/apt,2,1,1,1,$130.00 
"Beautiful studio in the city center, Jordaan",NL,Netherlands,52.3765622,4.877224057,Entire home/apt,2,1,0,1,$109.00 
comfy sofa-bed,NL,Netherlands,52.38946322,4.880192532,Private room,4,1,1,1,$150.00 
Characteristic room in old garden,NL,Netherlands,52.38457573,4.869728983,Private room,2,1,1,1,$65.00 
Family friendly home with two cats,NL,Netherlands,52.38066977,4.870273343,Entire home/apt,3,1.5,3,2,$120.00 
Modern apartment in Westerpark ,NL,Netherlands,52.38433495,4.880003998,Entire home/apt,4,1,2,2,$100.00 
Cosy and cute appartment,NL,Netherlands,52.39413878,4.871374512,Entire home/apt,4,1,2,2,$90.00 
Het Schip Apartment,NL,Netherlands,52.39127439,4.872546736,Entire home/apt,4,1,2,2,$139.00 
Lovely apartment nearby Westerpark!,NL,Netherlands,52.39008319,4.877948333,Entire home/apt,2,1,1,1,$80.00 
Licht ruim comfortabel appartement,NL,Netherlands,52.37914794,4.87467078,Entire home/apt,4,1,2,2,$135.00 
Enjoy Amsterdam like Locals do,NL,Netherlands,52.37861057,4.873266682,Private room,2,1,1,2,$99.00 
Heavenly bright romantic loft,NL,Netherlands,52.39111798,4.878177334,Entire home/apt,2,1,1,1,$150.00 
"Light, spacious apartment in A'dam.",NL,Netherlands,52.39218338,4.872677831,Entire home/apt,5,1,3,5,$120.00 
"Apartment close to Centre, Jordaan and CS",NL,Netherlands,52.3883392,4.886516328,Entire home/apt,4,1,2,2,$210.00 
Deluxe Rooftop Studio,NL,Netherlands,52.37964897,4.876249812,Entire home/apt,2,1.5,0,1,$400.00 
Sleep on board of our ship!,NL,Netherlands,52.39388675,4.878975381,Private room,16,4,1,16,$55.00 
Main floor apartment at the canal in city center,NL,Netherlands,52.38954018,4.887789659,Private room,2,1,1,1,$80.00 
Cosy Bedroom For 1 or 2 Very Close to Center,NL,Netherlands,52.38419921,4.876666529,Private room,2,1,1,1,$54.00 
Lovely family apt. Westerpark (couple/children),NL,Netherlands,52.3829637,4.868372547,Entire home/apt,3,1,2,2,$140.00 
Houseboat with unique view & garden,NL,Netherlands,52.37965429,4.869453145,Entire home/apt,2,1,1,1,$60.00 
Great apartment in Westerpark,NL,Netherlands,52.39024478,4.873700711,Entire home/apt,2,,1,,$85.00 
Penthouse room with amazing view,NL,Netherlands,52.37765261,4.874006385,Private room,2,1,1,2,$89.00 
Warm & cozy accomodation,NL,Netherlands,52.38686212,4.874420228,Private room,2,0.5,,,$75.00 
Stay at an authentic clipper!,NL,Netherlands,52.39416879,4.877724157,Private room,2,4,1,16,$75.00 
Amazing 2p design apartment near city centre!,NL,Netherlands,52.37505372,4.874290248,Entire home/apt,2,1,1,1,$130.00 
GREAT APARTMENT IN CITY CENTRE,NL,Netherlands,52.3739297,4.871194994,Entire home/apt,2,1,1,1,$90.00 
"Spacious, bright and cozy apartment",NL,Netherlands,52.37266612,4.869297682,Entire home/apt,2,1,2,2,$119.00 
Charming&light 2/3 pers. apartment ,NL,Netherlands,52.37953002,4.867430499,Entire home/apt,3,1,1,3,$85.00 
Spacious and colorful 3 bedroom family apartment!,NL,Netherlands,52.38712476,4.880240084,Entire home/apt,4,1,3,4,$139.00 
Cozy apartment in a great area!,NL,Netherlands,52.38024086,4.8732787,Entire home/apt,2,1,1,1,$100.00 
Cosy apartment in Amsterdam Jordaan (+ kids room),NL,Netherlands,52.37495263,4.874217318,Entire home/apt,3,1,2,2,$100.00 
Luxurious Amsterdam apartment,NL,Netherlands,52.38988786,4.876566415,Entire home/apt,2,1,1,1,$110.00 
Lovely fully equipped 80m2 aprtmnt ,NL,Netherlands,52.3922341,4.875377261,Entire home/apt,2,1,1,1,$150.00 
Great renovated apartment 2 minutes from Jordaan,NL,Netherlands,52.37780758,4.873151354,Entire home/apt,2,1,1,1,$130.00 
Whole sailing ship for your group!!,NL,Netherlands,52.39244489,4.883190093,Entire home/apt,16,4,10,16,$650.00 
"family apartment, spacious, light, city view",NL,Netherlands,52.37913111,4.874231782,Entire home/apt,5,1.5,3,4,$400.00 
