NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
Guinness neighbour 2,IE,Ireland,53.34316509,-6.292804078,Entire home/apt,8,1,2,4,$140.00 
City Centre + Private Bathroom U5,IE,Ireland,53.34418828,-6.276984272,Private room,3,1,1,2,$77.00 
DELIGHTFUL 3BD-3BTH D4 RDS/AVIVA WITH FREE PARKING,IE,Ireland,53.32928455,-6.211696341,Entire home/apt,7,3,3,3,$280.00 
Central modern 1 bedroom apt with balcony & views,IE,Ireland,53.34839599,-6.2457491,Entire home/apt,3,1,1,1,$185.00 
Large Private Room in Grand Canal ,IE,Ireland,53.34521484,-6.243363279,Private room,2,1,1,1,$65.00 
Twin Room Available in Dublin,IE,Ireland,53.38897786,-6.30507012,Private room,2,1,1,2,$30.00 
Ideal Double Bedroom in City Centre,IE,Ireland,53.35274193,-6.277025774,Private room,2,1,1,1,$69.00 
"Awesome Location In Temple Bar, Dublin City Centre",IE,Ireland,53.34473059,-6.266698849,Private room,2,1,1,1,$79.00 
Double Bed Apartmnent Temple Bar City Center,IE,Ireland,53.34470633,-6.26448657,Entire home/apt,4,1,1,2,$90.00 
Sunny City Apartment Beside Temple Bar,IE,Ireland,53.34231394,-6.269028778,Entire home/apt,4,1,1,2,$130.00 
Great location!,IE,Ireland,53.37423193,-6.210209185,Private room,2,1,1,1,$37.00 
Luxurious 1st floor en-suite double room,IE,Ireland,53.35244073,-6.234697566,Private room,2,1,1,1,$70.00 
Cosy apartment 2 in Rathgar Village,IE,Ireland,53.31220689,-6.275427545,Entire home/apt,2,1,1,1,$50.00 
Comfortable 4 Bed Flat Close to City Centre,IE,Ireland,53.32959088,-6.277333562,Entire home/apt,8,2,4,4,$600.00 
Cluain Tarbh 1014,IE,Ireland,53.36954477,-6.204838076,Private room,2,1,1,1,$55.00 
"Cosy bed in shared bedroom, calm neighbourhood, D8",IE,Ireland,53.33604495,-6.282345173,Shared room,1,1,1,1,$50.00 
Cosy St Patrick's Cathedral apartment,IE,Ireland,53.33893952,-6.27125904,Shared room,1,1,1,1,$11.00 
Cosy double-bed in the centre of Dublin,IE,Ireland,53.33839259,-6.231909442,Private room,2,1.5,1,1,$70.00 
Double bed in the Living room @ Temple Bar!,IE,Ireland,53.34552706,-6.263316009,Shared room,2,1,1,1,$25.00 
Spencer Dock Dublin City Centre,IE,Ireland,53.34968462,-6.240366087,Entire home/apt,4,1,2,2,$155.00 
Fantastic 1 Bed Apartment,IE,Ireland,53.33879466,-6.304263442,Entire home/apt,3,1,1,1,$85.00 
Ensuite Double Bedroom,IE,Ireland,53.33749395,-6.232008371,Private room,2,1,1,1,$75.00 
Spacious Smithfield Apartment,IE,Ireland,53.34867164,-6.278121515,Entire home/apt,2,1,1,1,$90.00 
"Romantic Garden Cottage, Portobello",IE,Ireland,53.33264268,-6.272362767,Entire home/apt,2,1,1,1,$125.00 
Home from Home 10 mins from City,IE,Ireland,53.37884951,-6.265440731,Private room,3,4,1,2,$32.00 
Dublin City Suburb-Single/Twin Room,IE,Ireland,53.36723753,-6.262801467,Private room,2,1,1,2,$70.00 
Little Library - Walk & Enjoy the Vibrant Centre,IE,Ireland,53.35053325,-6.257948263,Entire home/apt,3,1,1,2,$95.00 
Hotel rooms at Budget prices,IE,Ireland,53.38254537,-6.240193762,Private room,1,2,1,1,$21.00 
Dublin  Georgian private apartment,IE,Ireland,53.33643552,-6.249872115,Entire home/apt,2,1,1,1,$98.00 
Designer Apartment in Dublin City,IE,Ireland,53.33816655,-6.280266125,Entire home/apt,4,1,2,2,$130.00 
Comfortable city centre apartment,IE,Ireland,53.34181627,-6.265439702,Private room,2,1,1,1,$70.00 
"Stylish Apartment, beside RDS, Stunning Park View",IE,Ireland,53.32686794,-6.231452298,Entire home/apt,4,1,2,2,$125.00 
Could not be more central,IE,Ireland,53.34246687,-6.262391569,Private room,2,1,1,1,$120.00 
A Cosy Studio in city centre,IE,Ireland,53.34697503,-6.26734251,Private room,3,1,1,2,$74.00 
# 15  Double studio ,IE,Ireland,53.32393644,-6.264689334,Entire home/apt,2,1,0,1,$69.00 
Docklands Water View Apartment,IE,Ireland,53.34171899,-6.230944169,Entire home/apt,5,2,2,3,$200.00 
Edenville Georgian House 'Woow',IE,Ireland,53.30922533,-6.286427696,Private room,4,1,2,2,$115.00 
Gorgeous back bedroom in Phibsboro,IE,Ireland,53.35868531,-6.277782673,Private room,2,1,1,1,$50.00 
EasyAccess to Airport & CityCentre for 2/3 People!,IE,Ireland,53.3394938,-6.306083268,Private room,3,1,1,2,$25.00 
Beautiful 3 bed house 5min walk from Milltown luas,IE,Ireland,53.31359165,-6.246930783,Entire home/apt,5,2,3,3,$125.00 
Charming double room on the city's edge,IE,Ireland,53.35457216,-6.291919084,Private room,2,1,1,1,$42.00 
26 Gordon Street,IE,Ireland,53.33907989,-6.234473967,Entire home/apt,2,1,1,1,$140.00 
Triple shared room near St Patricks Cathedral,IE,Ireland,53.33687114,-6.276243571,Shared room,3,1,1,3,$25.00 
City centre loft bed apartment,IE,Ireland,53.35540366,-6.254997486,Entire home/apt,2,1,1,1,$90.00 
Master bedroom with ensuite,IE,Ireland,53.36483118,-6.187229176,Private room,2,1,1,1,$80.00 
Spacious 3 Bed close to City Centre,IE,Ireland,53.35497043,-6.238769814,Entire home/apt,7,2,4,3,$240.00 
Double bedroom in Grand Canal Dock,IE,Ireland,53.34004186,-6.237536045,Private room,1,1,1,1,$65.00 
Spacious Double Bedroom & Bathroom,IE,Ireland,53.34231144,-6.234187338,Private room,1,1,1,1,$100.00 
Room in charming period residence,IE,Ireland,53.3669366,-6.263374685,Entire home/apt,6,1,3,5,$35.00 
Cosy Rathmines apartment,IE,Ireland,53.32084747,-6.266029324,Entire home/apt,4,1,2,2,$100.00 
# 13  One bedroom flat,IE,Ireland,53.32416562,-6.264015805,Entire home/apt,2,1,1,1,$79.00 
Inner City Terrace,IE,Ireland,53.32985555,-6.279686674,Entire home/apt,4,1,2,2,$99.00 
Luxury Room at an Affordable Price.,IE,Ireland,53.33021822,-6.250349494,Private room,2,1,1,1,$99.00 
Sunny double bedroom central Dublin,IE,Ireland,53.33879599,-6.276663906,Private room,2,1,1,1,$60.00 
Cosy apartment in historic Dublin,IE,Ireland,53.35146498,-6.265789357,Entire home/apt,2,1,1,1,$80.00 
Double Room in best location in Dublin,IE,Ireland,53.3472244,-6.267270468,Private room,2,1,1,1,$67.00 
# 11  Single studio ,IE,Ireland,53.32552686,-6.263814407,Entire home/apt,1,1,0,1,$50.00 
Cosy House next to the Sea,IE,Ireland,53.36250782,-6.208745777,Private room,2,1,1,1,$56.00 
Lovely South Central Apt D2/D4,IE,Ireland,53.33640844,-6.242956732,Private room,2,1,1,1,$75.00 
Double bedroom by the port,IE,Ireland,53.34847347,-6.232110431,Private room,2,1,1,2,$59.00 
Double Room In Modern House In Terenure,IE,Ireland,53.30396294,-6.291766636,Private room,2,1.5,1,1,$60.00 
"Master bedroom, ensuite, waterfront apartment",IE,Ireland,53.3434305,-6.225704502,Private room,2,1,1,1,$55.00 
Harcourt Apartment,IE,Ireland,53.33086273,-6.262287274,Entire home/apt,4,2,2,2,$101.00 
South Lotts Road,IE,Ireland,53.33832416,-6.233553971,Entire home/apt,4,2,2,2,$81.00 
Gallery Penthouse,IE,Ireland,53.34374373,-6.24077349,Entire home/apt,4,2,2,2,$91.00 
Sir John Rogerson's Quay,IE,Ireland,53.34503168,-6.233763337,Entire home/apt,4,2,2,2,$132.00 
Mount Street,IE,Ireland,53.33855893,-6.244089756,Entire home/apt,4,1,2,2,$91.00 
Rostrevor Terrace,IE,Ireland,53.34102389,-6.244464391,Entire home/apt,3,1,2,3,$81.00 
Baggot Street,IE,Ireland,53.33862619,-6.250891033,Entire home/apt,4,2,2,2,$81.00 
Baggot Court D2,IE,Ireland,53.3362685,-6.250043057,Entire home/apt,4,1,1,2,$81.00 
Clarendon Hall,IE,Ireland,53.33996199,-6.264957067,Entire home/apt,4,1,1,2,$81.00 
Aungier Street,IE,Ireland,53.34134171,-6.26529804,Entire home/apt,4,1,2,2,$91.00 
Stylish two-bed with balcony,IE,Ireland,53.34961941,-6.231081627,Entire home/apt,4,1,2,2,$90.00 
A home from home,IE,Ireland,53.36467006,-6.268622802,Entire home/apt,6,2,3,3,$250.00 
House full of character - Great location!,IE,Ireland,53.34011059,-6.296263692,Entire home/apt,4,1,2,2,$200.00 
Big 1 bedApt City Centre near StStephens Green,IE,Ireland,53.33549873,-6.257972762,Entire home/apt,4,1,2,1,$98.00 
Apt 171 Academy Building,IE,Ireland,53.33264069,-6.377355997,Private room,2,1,1,1,$35.00 
Private room 3rd August to beginning September,IE,Ireland,53.35777266,-6.258509384,Private room,1,1,1,1,$34.00 
"Clean, Modern 2 Dbl Bed Apt",IE,Ireland,53.36202287,-6.184079279,Entire home/apt,5,1,2,2,$135.00 
Old City Temple Bar Super King Bed,IE,Ireland,53.34453156,-6.268691723,Private room,2,1,1,1,$69.00 
Boutique House in Heart of Dublin,IE,Ireland,53.36153918,-6.249951538,Entire home/apt,4,1,2,2,$316.00 
Cozy room next to Temple Bar area,IE,Ireland,53.34148579,-6.27389152,Private room,2,1,1,1,$48.00 
Double room in friendly & relaxed house,IE,Ireland,53.31798925,-6.309618725,Private room,2,1,1,1,$43.00 
Magnificent 2 bedroom apartment,IE,Ireland,53.30852127,-6.263534223,Entire home/apt,4,3,2,2,$400.00 
Walk anywhere in central Dublin from ace location,IE,Ireland,53.3506479,-6.268914365,Private room,2,1,1,2,$54.00 
2 bed Apt City Centre,IE,Ireland,53.33188335,-6.261240333,Entire home/apt,5,2,2,2,$100.00 
Comfortable Double Room in city centre of Dublin.,IE,Ireland,53.35310051,-6.267551759,Private room,2,1,1,1,$70.00 
Spacious Georgian House Near Centre,IE,Ireland,53.33267308,-6.273669891,Private room,2,1,1,1,$55.00 
Apartament near Saint Patricks Cathedral.,IE,Ireland,53.33677807,-6.274020999,Entire home/apt,5,1,2,4,$175.00 
Superb accommodation in prime location,IE,Ireland,53.34174791,-6.264287982,Entire home/apt,5,1,3,4,$195.00 
double bedroom in city centre,IE,Ireland,53.35761815,-6.265691999,Private room,2,1,1,1,$50.00 
Large 1 bedroom warehouse apartment,IE,Ireland,53.33459443,-6.272552185,Entire home/apt,2,2,1,1,$180.00 
Arty Apartment on green River Liffey Island,IE,Ireland,53.34654856,-6.309782202,Entire home/apt,4,1,2,2,$130.00 
Dublin City Center Apartment - beside everything!,IE,Ireland,53.33366985,-6.24404267,Entire home/apt,5,2,2,2,$300.00 
Modern Townhouse Close to City Centre,IE,Ireland,53.31353342,-6.250495063,Private room,2,1,1,1,$60.00 
The Phoenix Park Penthouse,IE,Ireland,53.37765636,-6.324976041,Private room,2,2,1,1,$50.00 
Cosy double bed with private bath ,IE,Ireland,53.34024325,-6.236735085,Private room,2,1,1,1,$75.00 
Comfy Bed in Living Room,IE,Ireland,53.34834075,-6.272129664,Shared room,1,1,1,,$30.00 
Cozy and modern room in Dublin !,IE,Ireland,53.35180153,-6.257546611,Private room,2,1,1,1,$45.00 
"Lovely, Family - Friend Double Room",IE,Ireland,53.31682754,-6.244132257,Private room,2,1,1,1,$40.00 
Lovely Double Room in Dublin,IE,Ireland,53.3402173,-6.3016048,Private room,2,1,1,1,$30.00 
"10mins to airport, 20mins to city!",IE,Ireland,53.39375665,-6.17966374,Private room,2,1,1,1,$55.00 
"Spacious, bright, modern Georgian-style apartment",IE,Ireland,53.32902833,-6.26328273,Entire home/apt,4,1,1,2,$150.00 
Your Perfect New Central Point Pad,IE,Ireland,53.35478486,-6.257059499,Entire home/apt,4,2,2,4,$199.00 
"Modern, Stylish and Bright Entire Apartment",IE,Ireland,53.33721562,-6.299166909,Entire home/apt,4,1,1,2,$89.00 
"Big, Historic Cottage In Chic Village Free Parking",IE,Ireland,53.35075284,-6.281785627,Entire home/apt,8,1,2,4,$151.00 
3 BEDROOM~MINUTES TO ST STEPHENS!,IE,Ireland,53.33275913,-6.246974544,Entire home/apt,5,2,3,5,$425.00 
City Ctr  Lge 3 Bed Penthouse Apt,IE,Ireland,53.3480745,-6.242888043,Entire home/apt,6,2,3,3,$285.00 
"Big, bright and filled with light.",IE,Ireland,53.33634817,-6.294320503,Private room,2,1,1,1,$36.00 
large double bedroom with ensuite,IE,Ireland,53.4022415,-6.164722626,Private room,2,1,1,1,$50.00 
"True centre!  Comfortable, quiet artist's home",IE,Ireland,53.35191159,-6.264538424,Private room,2,1,1,1,$73.00 
Bright Private Room in City Centre,IE,Ireland,53.3487003,-6.242501955,Private room,2,1,1,1,$55.00 
Bathroom Suite @ Grand Canal Dock,IE,Ireland,53.34248436,-6.240386725,Private room,2,1,1,1,$69.00 
Twin By the sea near City Centre,IE,Ireland,53.33164827,-6.210757153,Private room,2,1,1,2,$45.00 
Classy Terraced Bedroom City Center,IE,Ireland,53.3538672,-6.23990558,Private room,3,1,1,2,$43.00 
Charming Dbl Bedroom Central Dublin,IE,Ireland,53.35180745,-6.263624718,Private room,2,1,1,1,$60.00 
Rooftop apartment in Grand Canal,IE,Ireland,53.34441553,-6.234142786,Entire home/apt,8,2,3,3,$300.00 
Townhouse near city centre,IE,Ireland,53.36629329,-6.248402485,Private room,4,2,2,4,$49.00 
Close to Dublin city+ airport + M50,IE,Ireland,53.40009059,-6.26319187,Entire home/apt,6,2,3,3,$150.00 
"Bright & Modern 2bed in Dublin City Centre, Apt 1",IE,Ireland,53.35423673,-6.248826272,Entire home/apt,3,1,2,2,$120.00 
"Apartment in the Heart of Dublin ,Best Location",IE,Ireland,53.35079277,-6.258065105,Entire home/apt,4,1,2,4,$606.00 
SPECIAL OFFER for FEBRUARY Temple Bar Apartment,IE,Ireland,53.34758263,-6.26452436,Entire home/apt,6,1,2,3,$139.00 
Beautiful apartment in historic Dublin location,IE,Ireland,53.34249636,-6.294394099,Entire home/apt,4,1,1,2,$59.00 
Lovely house close to everything,IE,Ireland,53.33508238,-6.274141519,Entire home/apt,2,1,1,1,$99.00 
Single room in dublin city center,IE,Ireland,53.33188235,-6.269499535,Private room,1,1,1,1,$30.00 
Bedroom & bathroom luxurious apt.,IE,Ireland,53.34944649,-6.237188777,Private room,2,1,1,1,$60.00 
City Centre + Private Bathroom,IE,Ireland,53.35001717,-6.276737041,Private room,1,1,1,1,$58.00 
Charming artisan cottage close to city centre,IE,Ireland,53.35186455,-6.288565615,Entire home/apt,4,1,1,2,$88.00 
Harcourt Green,IE,Ireland,53.33112538,-6.259954854,Entire home/apt,6,2,2,4,$179.00 
Great little spot guys!!!,IE,Ireland,53.32986066,-6.263679606,Private room,2,1,1,1,$43.00 
Small Double Room - Bright and Airy,IE,Ireland,53.35153438,-6.254595566,Private room,2,1,1,2,$40.00 
Modern Apartment With Great View,IE,Ireland,53.33493585,-6.274036099,Entire home/apt,5,2,2,2,$160.00 
Bohemian City Centre Cottage ,IE,Ireland,53.33692911,-6.274144472,Private room,2,1,1,1,$60.00 
Charming Double Room with Private Bathroom,IE,Ireland,53.34384674,-6.239654644,Private room,2,1,1,1,$73.00 
Ideal Apartment City Centre,IE,Ireland,53.34757548,-6.270080564,Entire home/apt,4,1,1,1,$65.00 
Silicon docks near city centre cosy room dble bed,IE,Ireland,53.3411513,-6.233424274,Private room,1,1.5,1,1,$68.00 
comfortable double sofa bed in Dublin,IE,Ireland,53.36715491,-6.318523605,Private room,1,1,1,1,$30.00 
Private room in Dublin City Centre,IE,Ireland,53.33780548,-6.240761189,Private room,2,1,1,1,$25.00 
Double Room en-suite /Town House,IE,Ireland,53.3678148,-6.27023092,Private room,1,1,1,1,$27.00 
Double Beautiful Big Room and private bathroom,IE,Ireland,53.35460621,-6.28295665,Private room,2,1,1,1,$55.00 
A Bright City Room,IE,Ireland,53.34813097,-6.341948305,Private room,1,1.5,1,2,$35.00 
"Apt. 8, Pearse St. Suites",IE,Ireland,53.34223691,-6.24492379,Entire home/apt,4,1,2,2,$199.00 
Central South City - 7 Min Walk to Temple Bar,IE,Ireland,53.33967805,-6.265022124,Entire home/apt,4,1,1,2,$161.00 
Cosy & silent room for 2 in the heart of the City,IE,Ireland,53.35030194,-6.265031058,Private room,2,1,1,1,$55.00 
Cozy central Studio Apt ,IE,Ireland,53.34510218,-6.280610734,Entire home/apt,3,1,0,1,$62.00 
Cozy 2 bedrooms apartment,IE,Ireland,53.34954583,-6.269694699,Entire home/apt,6,1,2,3,$115.00 
Stunning period home close to centre,IE,Ireland,53.33380756,-6.277835592,Entire home/apt,2,1,1,1,$125.00 
Cozy Studio Located in the Heart of Dublin City!,IE,Ireland,53.33734354,-6.266816088,Entire home/apt,2,1,0,1,$85.00 
Bright Apartment in the heart of Dublin City,IE,Ireland,53.3455827,-6.266084017,Entire home/apt,2,1,1,1,$125.00 
Bright house in charming location,IE,Ireland,53.34137973,-6.225850211,Entire home/apt,4,1,2,2,$200.00 
Enjoy the Dublin Experience,IE,Ireland,53.38771261,-6.304979237,Entire home/apt,4,1,2,4,$80.00 
Cosy private bedroom 10 min from the airport,IE,Ireland,53.40360837,-6.171561426,Private room,2,1,1,1,$30.00 
Double suite Room in Dublin City,IE,Ireland,53.35335006,-6.250256326,Private room,2,1,1,1,$69.00 
Loft Style Apt in Heart of the City,IE,Ireland,53.34448795,-6.268380026,Entire home/apt,6,1,2,3,$250.00 
Private Apartment Stephen's Green,IE,Ireland,53.33764492,-6.260778242,Entire home/apt,4,1,1,2,$160.00 
"Jane and Daisy's Cosy ""Gaff""",IE,Ireland,53.38601483,-6.290729252,Entire home/apt,4,1,2,2,$100.00 
Beautiful room to rent in lovely Donnybrook D4,IE,Ireland,53.31592471,-6.227140712,Private room,2,1,1,1,$45.00 
City Centre large house near the Liffey,IE,Ireland,53.34977562,-6.243111162,Entire home/apt,5,2,2,2,$200.00 
Double Bedroom! Amazing Location!,IE,Ireland,53.34434776,-6.267573067,Private room,2,1,1,1,$80.00 
Stunningly restored Victorian city centre house,IE,Ireland,53.33270543,-6.266494514,Entire home/apt,6,3,3,3,$310.00 
Lovely double bedroom in a central,IE,Ireland,53.35262767,-6.290821935,Private room,2,1,1,1,$40.00 
Self Contained Room in City Centre,IE,Ireland,53.34229147,-6.287774589,Private room,3,1,1,2,$59.00 
Cosy Room in the heart of the City,IE,Ireland,53.33426714,-6.273011684,Private room,1,1,1,1,$60.00 
Waterside Grand Canal,IE,Ireland,53.34214689,-6.233984205,Entire home/apt,6,1,2,4,$189.00 
Cozy Double Bedroom near City Center,IE,Ireland,53.33874027,-6.279224228,Private room,2,1,1,1,$59.00 
HEART OF DUBLIN 2 - George's Street,IE,Ireland,53.34155687,-6.265683209,Entire home/apt,6,1,2,3,$160.00 
Double Room with Own Bathroom,IE,Ireland,53.33677944,-6.288135931,Private room,2,2,1,1,$60.00 
"4 km TO CITY, SLEEPS 6, FAMILY HOME",IE,Ireland,53.37671093,-6.228847145,Entire home/apt,6,1,3,4,$125.00 
Apartment in the Docklands,IE,Ireland,53.34845038,-6.239179707,Entire home/apt,3,1,2,2,$200.00 
Door to a perfect stay to experience Dublins charm,IE,Ireland,53.35704297,-6.271540923,Entire home/apt,4,1,2,2,$135.00 
Deluxe Queen Bedroom NEW MANAGEMENT,IE,Ireland,53.35099418,-6.344136636,Private room,2,2,1,1,$50.00 
Modern City Centre Apartment,IE,Ireland,53.33780785,-6.279027575,Entire home/apt,4,2,2,2,$140.00 
Double Bedroom+Bathroom City Center,IE,Ireland,53.35468001,-6.246362874,Private room,2,1,1,1,$49.00 
Cosy 2 Bed apartment in a key location,IE,Ireland,53.32879197,-6.260550943,Entire home/apt,5,1,2,2,$66.00 
Cosy single room,IE,Ireland,53.31872532,-6.334064939,Private room,1,1.5,1,1,$40.00 
Gorgeous Apartment with Great View,IE,Ireland,53.34252236,-6.231645015,Entire home/apt,2,1,1,1,$119.00 
Unique Loft in City centre,IE,Ireland,53.35389606,-6.261717814,Entire home/apt,2,1,1,1,$150.00 
Sleep well in the City Center-Large & Stylish,IE,Ireland,53.34861585,-6.279879847,Entire home/apt,6,2,2,3,$179.00 
Cozy and central Private Ensuite Double Bedroom!,IE,Ireland,53.35236372,-6.262547917,Private room,3,1,1,3,$75.00 
Best location beside Temple Bar,IE,Ireland,53.34768904,-6.262032347,Entire home/apt,4,1,1,2,$150.00 
Triple room near Saint Patricks Cathedral,IE,Ireland,53.33607158,-6.276219316,Private room,3,1,1,3,$60.00 
Beautiful period building,IE,Ireland,53.33811005,-6.307017481,Entire home/apt,6,1,2,3,$145.00 
Authentic Georgian City Centre apt - 84 (1),IE,Ireland,53.34838185,-6.259738522,Entire home/apt,5,1,1,2,$170.00 
# 2  Bijou double studio,IE,Ireland,53.32350467,-6.264535425,Entire home/apt,2,1,0,1,$64.00 
Dublin City centre house,IE,Ireland,53.33842818,-6.241696854,Entire home/apt,6,1.5,3,4,$280.00 
"Bright & Modern 2bed in Dublin City Centre, Apt 4",IE,Ireland,53.35397827,-6.248560561,Entire home/apt,4,2,2,2,$160.00 
Spacious and chic in the city centre,IE,Ireland,53.35294075,-6.264685012,Entire home/apt,2,1,1,1,$100.00 
Double room in a modern apartment,IE,Ireland,53.3478178,-6.278863926,Private room,2,1,1,1,$70.00 
Heart of Dublin City Centre Room,IE,Ireland,53.3438705,-6.245197245,Private room,1,1,1,1,$50.00 
Bright apartment near Croke Park in quiet location,IE,Ireland,53.36373653,-6.262119517,Entire home/apt,5,1,1,3,$100.00 
En Suite Double Bedroom in Penthouse,IE,Ireland,53.34839413,-6.302450182,Private room,2,2,1,1,$100.00 
Double bedroom Available,IE,Ireland,53.35569482,-6.265420727,Private room,2,1,1,1,$50.00 
Beautiful Georgian Hideaway,IE,Ireland,53.36311095,-6.275451935,Private room,1,1,1,1,$37.00 
"Bright Spacious Double room, Central Location",IE,Ireland,53.34463394,-6.235003181,Private room,1,1,1,1,$32.00 
Charming Spacious Georgian City Centre Apartment,IE,Ireland,53.3326294,-6.254322099,Entire home/apt,4,2,2,2,$300.00 
Big suit with bathroom & terrace-10 min from cityC,IE,Ireland,53.32951848,-6.254007994,Private room,2,1,1,1,$100.00 
Short walk to the CITY,IE,Ireland,53.34807423,-6.241653244,Entire home/apt,6,2,2,2,$150.00 
CHEAP BnB,IE,Ireland,53.35361739,-6.287670239,Private room,2,1,1,1,$20.00 
Castle View Luxury Apartment 1,IE,Ireland,53.34440433,-6.266269129,Entire home/apt,3,1,1,1,$118.00 
Edenville Georgian House 'Aaah',IE,Ireland,53.31077954,-6.28640483,Private room,2,1,1,1,$57.00 
Peaceful Garden View Bedroom in D4,IE,Ireland,53.33427543,-6.237270039,Private room,1,1,1,1,$60.00 
Refurbished Home in Old Dublin,IE,Ireland,53.33409688,-6.284225368,Entire home/apt,2,1.5,1,1,$70.00 
Stunning Bedroom in modern house,IE,Ireland,53.33185141,-6.24969756,Private room,2,1,1,1,$87.00 
Self Contained Studio/Bedsit No 3,IE,Ireland,53.32990099,-6.255705494,Entire home/apt,2,1,1,1,$98.00 
Double room in 3 bedroom house,IE,Ireland,53.33298375,-6.237191014,Private room,1,1,1,1,$50.00 
Double room20min walk city center,IE,Ireland,53.32299181,-6.27322281,Private room,4,1,1,3,$55.00 
"Modern, Cozy and very well located apt",IE,Ireland,53.35150292,-6.280015838,Private room,2,1,1,2,$98.00 
Bedroom in family house,IE,Ireland,53.36529835,-6.240294288,Private room,2,1,1,1,$40.00 
Perfect City Centre Apartment,IE,Ireland,53.34109227,-6.271754616,Entire home/apt,2,1,1,1,$90.00 
Very large modern apartment.,IE,Ireland,53.33188223,-6.295368157,Entire home/apt,5,1,1,3,$98.00 
City centre luxury,IE,Ireland,53.33420816,-6.254508448,Entire home/apt,4,1,1,2,$116.00 
Lovely small single room in Dublin1,IE,Ireland,53.3556044,-6.259467371,Private room,1,1,1,1,$30.00 
Cozy and Cool!,IE,Ireland,53.32317041,-6.259033442,Entire home/apt,2,1,1,1,$82.00 
Your own Cozy&Modern Home in Dublin,IE,Ireland,53.34179067,-6.227120866,Entire home/apt,2,1,1,1,$99.00 
2 Bedroom Apt in the Heart of Dublin,IE,Ireland,53.33839701,-6.265265319,Entire home/apt,4,1,2,2,$115.00 
Bright Comfortable Room 10 minutes from CityCentre,IE,Ireland,53.31517797,-6.313027581,Private room,1,1,1,1,$47.00 
#6 Bright single studio,IE,Ireland,53.32484503,-6.263987944,Entire home/apt,1,1,0,1,$50.00 
Double Ensuite Bedroom,IE,Ireland,53.32724205,-6.277580536,Private room,2,1,1,1,$40.00 
Enjoy a great view over Dublin,IE,Ireland,53.35404537,-6.230440347,Private room,2,1,1,1,$65.00 
Studio Leeson St Area South Dublin ,IE,Ireland,53.33171525,-6.251811061,Entire home/apt,2,1,1,1,$91.00 
1 Bed Apt 10 mins from city centre,IE,Ireland,53.36359684,-6.219346911,Entire home/apt,2,1,1,1,$70.00 
Excellent corporate apartment,IE,Ireland,53.3763478,-6.267381205,Entire home/apt,2,1,1,1,$200.00 
Beautiful double room,IE,Ireland,53.34348959,-6.297418727,Private room,2,1,1,1,$65.00 
Nice bedroom in comfy flat,IE,Ireland,53.3394958,-6.244320817,Private room,4,1,1,1,$43.00 
Cozy Double Room - Near City Center,IE,Ireland,53.33251145,-6.292321484,Private room,2,1,1,1,$40.00 
Mountjoy Square East Dublin 1,IE,Ireland,53.35860724,-6.257564935,Entire home/apt,4,1,0,1,$129.00 
Friendly Apartment In The Heart Of Dublin.,IE,Ireland,53.35129071,-6.267710719,Entire home/apt,4,1,2,2,$40.00 
2 Double Beds Rooms near City Centr,IE,Ireland,53.36090006,-6.264218146,Entire home/apt,4,1,2,2,$120.00 
Apt. 2 Pearse St. (20 nights min stay),IE,Ireland,53.34215372,-6.242903066,Entire home/apt,4,1,3,2,$99.00 
Best Location In City Centre! (Double Room),IE,Ireland,53.33621033,-6.264433233,Private room,3,1,1,2,$80.00 
Penthouse room with beautiful view,IE,Ireland,53.34980364,-6.234703834,Private room,2,1,1,1,$45.00 
Lovely 2-bed duplex city apartment by the river!,IE,Ireland,53.34498525,-6.237636609,Entire home/apt,4,1.5,2,2,$158.00 
Central Double Bedroom + EnSuite,IE,Ireland,53.35183882,-6.264361478,Private room,3,2,1,1,$76.00 
Self Contained Studio/Bedsit No 2,IE,Ireland,53.32980593,-6.254800392,Entire home/apt,2,1,1,1,$98.00 
Stunning Log Cabin Dublin 4,IE,Ireland,53.3365,-6.221590171,Entire home/apt,2,1,1,1,$129.00 
Exclusive Private Bedroom in City Centre.,IE,Ireland,53.35086235,-6.254058102,Private room,2,1,1,1,$55.00 
Cosy City Centre Double Room by Stephenâ€™s Green,IE,Ireland,53.336092,-6.264308481,Private room,2,1,1,1,$50.00 
"Dublin Centre, Townhouse, 2 bedrooms, 4 guests",IE,Ireland,53.35771166,-6.265555004,Entire home/apt,4,1,2,2,$130.00 
Double Bedroom 2 in Modern Home,IE,Ireland,53.33559472,-6.296494085,Private room,2,0.5,1,1,$45.00 
"Two bedroom, terraced suburban cottage",IE,Ireland,53.31276726,-6.265563288,Private room,4,2,1,2,$120.00 
Double bedroom in the best area,IE,Ireland,53.32724831,-6.258615342,Private room,2,1,1,1,$60.00 
Temple Bar 2 Bedroom Apt with Balcony,IE,Ireland,53.34410727,-6.266523754,Entire home/apt,6,1,2,3,$123.00 
Ideal Location/Award Winning design,IE,Ireland,53.34327997,-6.243871698,Entire home/apt,8,1,2,5,$170.00 
Bolton Court City Centre Holiday Apartment,IE,Ireland,53.35153135,-6.269448947,Entire home/apt,6,1,2,4,$90.00 
Beautiful Modern Family Home,IE,Ireland,53.30834359,-6.265938767,Entire home/apt,10,3,4,5,$600.00 
